DATE; Széllökés; Talajnedvesség 90 cm; Külső akkufeszültség; Belső akkufeszültség; Fagy; Szélsebesség; Talajnedvesség 120 cm; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Talajhőmérséklet 0 cm; Levegő-páratartalom; Napelem töltőfeszültség; Csapadék; Légnyomás; Besugárzás; Levegő-hőmérséklet; Fényegység; Szélirány; Levélnedvesség; Csapadék Számláló
2021-02-26 07:00:00; 10,25000;-9999,00000;-9999,00000;   4,25983;-9999,00000;   7,25000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  90,01364;  21,42483;   0,00000;1018,80900; 253,63637;   7,59091;3895,00000; 140,00223;   5,00000;-9999,00000
2021-02-26 06:00:00; 2,33333;-9999,00000;-9999,00000;   4,24800;-9999,00000;   1,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  96,70461;  19,66323;   0,00000;1019,09220; 115,76923;   2,94615;3895,00000;  74,25655;   5,00000;-9999,00000
2021-02-26 05:00:00; 2,54545;-9999,00000;-9999,00000;   4,24273;-9999,00000;   1,18182;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  96,09910;  15,38855;   0,00000;1019,22730;  11,81818;   1,02727;2428,00000;  69,67712;   5,00000;-9999,00000
2021-02-26 01:00:00; 1,25000;-9999,00000;-9999,00000;   4,24383;-9999,00000;   0,33333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  93,11166;   0,00000;   0,00000;1019,60834;   0,00000;   2,60833; 649,16670; 327,91815;   5,00000;-9999,00000
2021-02-26 00:00:00; 0,00000;-9999,00000;-9999,00000;   4,24450;-9999,00000;   0,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  91,46833;   0,00000;   0,00000;1020,07500;   0,00000;   3,21667;   0,00000; 328,06458;   5,00000;-9999,00000
2021-02-23 23:00:00; 4,58333;-9999,00000;  12,76308;   4,24677;-9999,00000;   3,25000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  96,22769;   0,00000;   0,00000;1026,15380;   0,00000;   2,13846; 242,23077;  29,29684;   5,41667;-9999,00000
2021-02-24 22:00:00; 3,72727;-9999,00000;  12,83458;   4,24792;-9999,00000;   2,27273;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  90,36750;   0,00000;   0,00000;1025,92500;   0,00000;   3,84167; 790,83330; 144,18544;   0,00000;-9999,00000
2021-02-24 21:00:00; 4,36364;-9999,00000;  12,85250;   4,24825;-9999,00000;   2,63636;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  88,73545;   0,00000;   0,00000;1025,90920;   0,00000;   4,74545;   0,00000; 144,18544;   0,00000;-9999,00000
2021-02-24 20:00:00; 3,75000;-9999,00000;  12,87392;   4,24908;-9999,00000;   2,08333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  86,94923;   0,00000;   0,00000;1025,86930;   0,00000;   5,39231; 649,16670; 144,28181;   0,00000;-9999,00000
2021-02-24 19:00:00; 3,00000;-9999,00000;  12,89533;   4,25025;-9999,00000;   1,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  83,09909;   0,00000;   0,00000;1025,57280;   0,00000;   7,08182;   0,00000; 144,28181;   0,00000;-9999,00000
2021-02-24 18:00:00; 3,81818;-9999,00000;  12,91883;   4,25233;-9999,00000;   2,54545;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  81,41500;   0,00000;   0,00000;1025,23340;   0,00000;   8,04167; 973,75000; 184,97232;   0,00000;-9999,00000
2021-02-24 17:00:00; 5,00000;-9999,00000;  12,95942;   4,25358;-9999,00000;   2,83333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  76,57416;   0,00000;   0,00000;1025,08310;   0,00000;   9,58333;   0,83333; 258,89575;   0,00000;-9999,00000
2021-02-24 16:00:00; 1,16667;-9999,00000;  13,01792;   4,25517;-9999,00000;   0,33333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  65,72083;   8,07175;   0,00000;1025,11670;   3,33333;  12,87500;1084,16660; 280,79180;   0,00000;-9999,00000
2021-02-24 15:00:00; 2,81818;-9999,00000;  13,33767;   4,25742;-9999,00000;   1,27273;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  55,19539;  18,63492;   0,00000;1024,90000;  67,08334;  15,80769;3895,00000; 280,72528;   0,00000;-9999,00000
2021-02-24 14:00:00; 6,50000;-9999,00000;  13,42983;   4,26033;-9999,00000;   3,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  50,36091;  20,50717;   0,00000;1025,20010; 189,54546;  16,79091;3895,00000; 301,38830;   0,00000;-9999,00000
2021-02-24 13:00:00; 7,91667;-9999,00000;  13,49517;   4,25917;-9999,00000;   3,41667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  52,40167;  20,76167;   0,00000;1025,68350; 317,30768;  16,70000;3895,00000; 308,33658;   0,00000;-9999,00000
2021-02-24 12:00:00; 9,00000;-9999,00000;  13,52675;   4,25850;-9999,00000;   4,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  56,16083;  20,74883;   0,00000;1026,44150; 415,90910;  15,95833;3895,00000; 354,76007;   0,00000;-9999,00000
2021-02-24 11:00:00; 10,16667;-9999,00000;  13,52817;   4,25892;-9999,00000;   5,16667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  60,56768;  20,92817;   0,00000;1026,89220; 444,61540;  14,59231;3895,00000; 351,25226;   0,00000;-9999,00000
2021-02-24 00:00:00; 5,08333;-9999,00000;  12,75300;   4,24650;-9999,00000;   3,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  96,57818;   0,00000;   0,00000;1026,44540;   0,00000;   1,83636;1252,75000;  89,06144;   5,00000;-9999,00000
2021-02-24 01:00:00; 2,66667;-9999,00000;  12,74158;   4,24492;-9999,00000;   1,58333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  96,83154;   0,00000;   0,00000;1026,45400;   0,00000;   1,10769; 324,58334;  89,55994;   5,00000;-9999,00000
2021-02-24 02:00:00; 2,90909;-9999,00000;  12,72800;   4,24367;-9999,00000;   1,54545;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,09750;   0,00000;   0,00000;1026,41670;   0,00000;   0,65833;   0,75000;  88,58502;   5,00000;-9999,00000
2021-02-24 03:00:00; 3,50000;-9999,00000;  12,72308;   4,24283;-9999,00000;   2,08333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,27908;   0,00000;   0,00000;1026,76350;   0,00000;   0,07273;   0,00000;  89,35480;   5,00000;-9999,00000
2021-02-24 04:00:00; 3,40000;-9999,00000;  12,71125;   4,24242;-9999,00000;   1,80000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,50832;   0,38142;   0,00000;1026,78340;   0,00000;  -0,07500; 509,50000;  88,99791;   5,00000;-9999,00000
2021-02-24 05:00:00; 2,84615;-9999,00000;  12,72292;   4,24150;-9999,00000;   1,84615;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,70499;  14,67758;   0,00000;1027,35000;   9,58333;   0,10833;2199,50000;  88,84435;   5,41667;-9999,00000
2021-02-24 06:00:00; 2,27273;-9999,00000;  13,54700;   4,24892;-9999,00000;   1,09091;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,86417;  19,20608;   0,00000;1027,53330; 101,53846;   1,18333;3895,00000;  91,36823;   5,00000;-9999,00000
2021-02-24 07:00:00; 5,41667;-9999,00000;  13,78008;   4,26025;-9999,00000;   3,33333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,92727;  21,26267;   0,00000;1027,62710; 222,00000;   4,31818;3895,00000;  61,76613;   5,00000;-9999,00000
2021-02-24 08:00:00; 7,16667;-9999,00000;  13,61483;   4,25867;-9999,00000;   3,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  89,35538;  21,20492;   0,00000;1027,67690; 351,15384;   7,95385;3895,00000; 329,77716;   5,00000;-9999,00000
2021-02-24 09:00:00; 9,54546;-9999,00000;  13,66642;   4,26033;-9999,00000;   5,54545;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  78,50333;  21,39175;   0,00000;1027,55850; 439,16666;  10,79167;3895,00000; 302,83180;   2,08333;-9999,00000
2021-02-24 10:00:00; 9,41667;-9999,00000;  13,59442;   4,25958;-9999,00000;   4,91667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  68,54182;  20,96708;   0,00000;1027,48190; 478,18182;  13,02727;3895,00000; 353,33405;   0,00000;-9999,00000
2021-02-25 15:00:00; 3,66667;-9999,00000;-9999,00000;   4,25725;-9999,00000;   2,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  51,62637;  18,97825;   0,00000;1021,22730;  75,45454;  17,42728;3895,00000; 325,16110;   0,00000;-9999,00000
2021-02-25 16:00:00; 3,81818;-9999,00000;-9999,00000;   4,25442;-9999,00000;   2,27273;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  65,50077;   8,68325;   0,00000;1021,20776;   5,00000;  13,77692;1778,58340; 326,53670;   0,00000;-9999,00000
2021-02-25 17:00:00; 3,41667;-9999,00000;-9999,00000;   4,25267;-9999,00000;   1,75000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  72,06333;   0,00000;   0,00000;1021,37500;   0,00000;  11,60834;   0,00000; 327,06717;   0,00000;-9999,00000
2021-02-25 13:00:00; 5,69231;-9999,00000;-9999,00000;   4,25792;-9999,00000;   2,15385;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  44,25500;  20,42225;   0,00000;1022,28326; 323,75000;  19,10000;3895,00000; 147,60275;   0,00000;-9999,00000
2021-02-25 14:00:00; 3,50000;-9999,00000;-9999,00000;   4,25750;-9999,00000;   0,83333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  43,17000;  20,16283;   0,00000;1021,61536; 200,00000;  19,35384;3895,00000; 330,55410;   0,00000;-9999,00000
2021-02-25 10:00:00; 7,81818;-9999,00000;-9999,00000;   4,26092;-9999,00000;   3,72727;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  62,73000;  20,48075;   0,00000;1024,55460; 491,81818;  15,30909;3895,00000; 143,85732;   0,00000;-9999,00000
2021-02-25 11:00:00; 7,53846;-9999,00000;-9999,00000;   4,25892;-9999,00000;   3,23077;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  52,96417;  20,26083;   0,00000;1023,68335; 480,41666;  17,06667;3895,00000; 142,22873;   0,00000;-9999,00000
2021-02-25 12:00:00; 7,10000;-9999,00000;-9999,00000;   4,25883;-9999,00000;   2,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  46,93500;  20,25983;   0,00000;1022,80830; 414,16666;  18,45000;3895,00000; 154,71107;   0,00000;-9999,00000
2021-02-25 22:00:00; 0,00000;-9999,00000;-9999,00000;   4,24682;-9999,00000;   0,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  88,47546;   0,00000;   0,00000;1020,79083;   0,00000;   4,85455; 334,81818; 328,07254;   0,90909;-9999,00000
2021-02-25 08:00:00; 11,25000;-9999,00000;  13,72250;   4,26075;-9999,00000;   7,58333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  80,57273;  20,22450;   0,00000;1025,30910; 368,18182;  10,46364;3895,00000; 165,44588;   1,66667;-9999,00000
2021-02-25 09:00:00; 11,88889;-9999,00000;  13,62378;   4,25990;-9999,00000;   7,22222;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  73,05334;  20,97420;   0,00000;1025,10000; 452,08334;  12,85000;3895,00000; 172,83410;   0,00000;-9999,00000
2021-02-25 19:00:00; 0,00000;-9999,00000;-9999,00000;   4,25117;-9999,00000;   0,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  82,15750;   0,00000;   0,00000;1021,12506;   0,00000;   7,28333;1947,50000; 327,97635;   0,00000;-9999,00000
2021-02-25 20:00:00; 0,08333;-9999,00000;-9999,00000;   4,24875;-9999,00000;   0,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  85,62916;   0,00000;   0,00000;1021,07500;   0,00000;   6,00000;1255,75000; 328,03500;   0,00000;-9999,00000
2021-02-25 21:00:00; 0,00000;-9999,00000;-9999,00000;   4,24808;-9999,00000;   0,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  87,01749;   0,00292;   0,00000;1020,95013;   0,00000;   5,64167; 143,75000; 328,00876;   0,00000;-9999,00000
2021-02-24 23:00:00; 6,00000;-9999,00000;  12,81842;   4,24608;-9999,00000;   4,25000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  92,36584;   0,00000;   0,00000;1025,93330;   0,00000;   3,45833;1298,33340; 143,75372;   3,07692;-9999,00000
2021-02-25 00:00:00; 6,00000;-9999,00000;  12,80417;   4,24517;-9999,00000;   4,58333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  93,10153;   0,00000;   0,00000;1025,68470;   0,00000;   3,36923;   0,00000; 141,11424;   5,45455;-9999,00000
2021-02-25 01:00:00; 5,18182;-9999,00000;  12,79467;   4,24492;-9999,00000;   3,45455;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  94,12454;   0,00000;   0,00000;1025,46360;   0,00000;   2,10000; 278,58334; 141,14645;   5,00000;-9999,00000
2021-02-25 02:00:00; 4,66667;-9999,00000;  12,77467;   4,24308;-9999,00000;   3,33333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  95,31638;   0,00000;   0,00000;1025,37280;   0,00000;   1,73636; 786,00000; 141,11424;   5,00000;-9999,00000
2021-02-25 03:00:00; 6,16667;-9999,00000;  12,75800;   4,24208;-9999,00000;   4,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  95,84306;   0,00000;   0,00000;1025,20010;   0,00000;   1,01538;   0,00000; 131,74821;   5,00000;-9999,00000
2021-02-25 04:00:00; 5,18182;-9999,00000;  12,74592;   4,24225;-9999,00000;   3,54545;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  96,20454;   0,54283;   0,00000;1025,27270;   0,00000;   0,79091; 788,00000; 152,82355;   5,00000;-9999,00000
2021-02-25 05:00:00; 5,08333;-9999,00000;  12,74691;   4,24092;-9999,00000;   3,83333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  96,65923;  14,77925;   0,00000;1025,24620;  12,08333;   1,00769;2249,08330; 152,61009;   5,00000;-9999,00000
2021-02-25 06:00:00; 5,63636;-9999,00000;  13,60467;   4,25308;-9999,00000;   3,54545;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,12417;  19,18067;   0,00000;1025,30000; 104,54546;   2,90000;3895,00000; 153,46136;   5,41667;-9999,00000
2021-02-25 07:00:00; 12,50000;-9999,00000;  13,81208;   4,26367;-9999,00000;   9,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  93,57333;  21,06700;   0,00000;1025,38340; 245,38461;   7,00000;3895,00000; 147,11790;   5,00000;-9999,00000
2021-02-25 18:00:00; 0,00000;-9999,00000;-9999,00000;   4,25117;-9999,00000;   0,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  77,99334;   0,00000;   0,00000;1021,22504;   0,00000;   8,61667; 144,33333; 327,78480;   0,00000;-9999,00000
2021-02-22 23:00:00; 4,66667;-9999,00000;  12,82692;   4,24675;-9999,00000;   3,25000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  91,05000;   0,00000;   0,00000;1020,29240;   0,00000;   1,26154; 649,16670;  96,07039;   2,72727;-9999,00000
2021-02-23 22:00:00; 3,09091;-9999,00000;  12,78091;   4,24818;-9999,00000;   1,54545;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  95,61700;   0,00000;   0,00000;1025,83000;   0,00000;   2,71000; 116,18182;   4,22306;   5,00000;-9999,00000
2021-02-23 21:00:00; 4,90909;-9999,00000;  12,80117;   4,24858;-9999,00000;   3,36364;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  94,92584;   0,00000;   0,00000;1025,49990;   0,00000;   3,51667;  10,08333;   4,38297;   5,00000;-9999,00000
2021-02-23 20:00:00; 2,76923;-9999,00000;  12,82658;   4,24975;-9999,00000;   1,76923;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  93,33231;   0,00000;   0,00000;1025,20000;   0,00000;   4,23077; 583,75000;   5,76567;   5,00000;-9999,00000
2021-02-23 19:00:00; 5,60000;-9999,00000;  12,84933;   4,25067;-9999,00000;   4,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  91,29833;   0,00000;   0,00000;1024,65830;   0,00000;   5,57500;   0,00000;   6,40473;   2,72727;-9999,00000
2021-02-23 17:00:00; 5,83333;-9999,00000;  12,91467;   4,25417;-9999,00000;   4,33333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  88,68917;   0,00000;   0,00000;1023,91670;   0,00000;   7,54167;   2,50000;   0,00000;   0,00000;-9999,00000
2021-02-23 18:00:00; 6,75000;-9999,00000;  12,87550;   4,25283;-9999,00000;   5,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  90,13636;   0,00000;   0,00000;1024,34550;   0,00000;   6,50909;   0,00000;   2,40438;   0,00000;-9999,00000
2021-02-23 16:00:00; 8,45454;-9999,00000;  12,98167;   4,25517;-9999,00000;   6,27273;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  80,98167;   8,21558;   0,00000;1023,32495;   3,18182;  10,59167;1495,83340;  15,42131;   0,00000;-9999,00000
2021-02-23 15:00:00; 8,33333;-9999,00000;  13,36758;   4,25858;-9999,00000;   5,75000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  66,51462;  18,79825;   0,00000;1022,40780;  73,84615;  14,58462;3895,00000; 349,87010;   0,00000;-9999,00000
2021-02-23 14:00:00; 9,75000;-9999,00000;  13,01533;   4,25533;-9999,00000;   6,08333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  60,99272;  17,17708;   0,00000;1022,07280; 202,72728;  16,01818;3895,00000; 333,56516;   0,00000;-9999,00000
2021-02-23 13:00:00; 12,00000;-9999,00000;  12,98358;   4,25708;-9999,00000;   7,72727;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  62,14167;  16,87775;   0,00000;1022,23334; 322,91666;  16,02500;3895,00000; 321,48328;   0,00000;-9999,00000
2021-02-23 10:00:00; 9,81818;-9999,00000;  13,63900;   4,26217;-9999,00000;   5,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  70,15000;  20,52092;   0,00000;1022,80005; 502,72726;  12,65833;3895,00000; 205,36241;   0,00000;-9999,00000
2021-02-23 11:00:00; 8,91667;-9999,00000;  13,60567;   4,26433;-9999,00000;   4,08333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  64,89584;  20,12383;   0,00000;1022,56670; 489,16666;  14,60833;3895,00000; 264,75160;   0,00000;-9999,00000
2021-02-23 12:00:00; 11,58333;-9999,00000;  13,05508;   4,25917;-9999,00000;   6,66667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  63,35583;  16,72208;   0,00000;1022,34174; 432,08334;  15,61667;3895,00000; 281,91510;   0,00000;-9999,00000
2021-02-23 07:00:00; 9,58333;-9999,00000;  13,79650;   4,25983;-9999,00000;   6,41667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  84,97538;  21,55117;   0,00000;1022,89233; 257,30768;   4,46923;3895,00000; 153,77118;   1,53846;-9999,00000
2021-02-23 08:00:00; 11,83333;-9999,00000;  13,73433;   4,26092;-9999,00000;   7,83333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  78,77833;  21,29192;   0,00000;1022,75830; 385,83334;   7,70000;3895,00000; 185,67912;   0,00000;-9999,00000
2021-02-23 09:00:00; 9,50000;-9999,00000;  13,62642;   4,26058;-9999,00000;   5,25000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  75,98417;  20,89875;   0,00000;1022,88350; 467,08334;  10,27500;3895,00000; 195,81723;   0,00000;-9999,00000
2021-02-23 06:00:00; 2,81818;-9999,00000;  13,75092;   4,25692;-9999,00000;   1,54545;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  89,98637;  19,85492;   0,00000;1022,65466; 116,36364;   1,10000;3895,00000; 114,88135;   5,00000;-9999,00000
2021-02-23 05:00:00; 5,33333;-9999,00000;  12,78683;   4,24250;-9999,00000;   3,83333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  90,77308;  14,83783;   0,00000;1021,86920;  12,50000;  -0,07692;3012,16670; 113,67518;   5,38462;-9999,00000
2021-02-23 04:00:00; 5,18182;-9999,00000;  12,75658;   4,24233;-9999,00000;   3,45455;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  92,03545;   0,56333;   0,00000;1021,35455;   0,00000;  -0,10000; 651,66670; 100,64538;   5,00000;-9999,00000
2021-02-23 03:00:00; 4,75000;-9999,00000;  12,76767;   4,24375;-9999,00000;   3,16667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  91,70273;   0,00000;   0,00000;1021,22730;   0,00000;   0,06364; 649,16670; 100,49850;   5,00000;-9999,00000
2021-02-23 02:00:00; 4,00000;-9999,00000;  12,78033;   4,24292;-9999,00000;   2,36364;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  91,61167;   0,00000;   0,00000;1021,01666;   0,00000;   0,35000;1078,83340; 100,29341;   5,00000;-9999,00000
2021-02-23 01:00:00; 3,58333;-9999,00000;  12,79592;   4,24533;-9999,00000;   1,91667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  92,04166;   0,00000;   0,00000;1020,80005;   0,00000;   0,54167;   6,08333; 100,14674;   5,00000;-9999,00000
2021-02-23 00:00:00; 4,54545;-9999,00000;  12,80867;   4,24608;-9999,00000;   3,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  91,70251;   0,00000;   0,00000;1020,69160;   0,00000;   0,59167; 666,75000;  97,50963;   5,00000;-9999,00000
2021-02-21 18:00:00; 4,46154;-9999,00000;  12,92358;   4,25383;-9999,00000;   2,92308;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  93,21385;   0,00000;   0,00000;1019,26150;   0,00000;   3,10000; 973,75000;  58,80128;   5,00000;-9999,00000
2021-02-21 19:00:00; 5,18182;-9999,00000;  12,89217;   4,25183;-9999,00000;   2,90909;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  93,83090;   0,00000;   0,00000;1019,33630;   0,00000;   2,80000; 324,58334;  53,14035;   5,41667;-9999,00000
2021-02-21 20:00:00; 5,75000;-9999,00000;  12,87133;   4,25042;-9999,00000;   3,08333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  91,93818;   0,00000;   0,00000;1019,34534;   0,00000;   2,64545; 614,41670;  73,27570;   5,00000;-9999,00000
2021-02-21 13:00:00; 17,00000;-9999,00000;  13,69917;   4,25858;-9999,00000;  11,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  72,50455;  21,26075;   0,00000;1018,91815; 333,18182;  10,37273;3895,00000; 143,39943;   0,00000;-9999,00000
2021-02-21 14:00:00; 14,00000;-9999,00000;  13,66917;   4,25875;-9999,00000;   9,45454;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  71,35922;  21,16875;   0,00000;1018,76140; 204,23077;  10,46154;3895,00000; 135,03912;   0,00000;-9999,00000
2021-02-21 15:00:00; 7,09091;-9999,00000;  13,55467;   4,25750;-9999,00000;   4,72727;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  75,71363;  19,22967;   0,00000;1018,67280;  74,54546;   9,57273;3895,00000; 147,74408;   0,00000;-9999,00000
2021-02-21 21:00:00; 9,18182;-9999,00000;  12,85375;   4,24767;-9999,00000;   6,27273;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  92,33385;   0,00000;   0,00000;1019,33080;   0,00000;   2,73846; 324,58334;  88,63611;   5,00000;-9999,00000
2021-02-21 16:00:00; 3,58333;-9999,00000;  13,03933;   4,25433;-9999,00000;   2,41667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  82,13924;   8,23225;   0,00000;1018,89230;   3,46154;   7,43077; 854,75000; 150,96793;   0,00000;-9999,00000
2021-02-21 17:00:00; 2,54545;-9999,00000;  12,95767;   4,25342;-9999,00000;   1,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  88,82909;   0,00000;   0,00000;1019,14545;   0,00000;   5,20909;   0,00000; 150,96793;   3,63636;-9999,00000
2021-02-21 22:00:00; 5,91667;-9999,00000;  12,83900;   4,24742;-9999,00000;   3,83333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  94,25333;   0,00000;   0,00000;1019,51666;   0,00000;   1,25000; 692,33330;  90,05965;   5,00000;-9999,00000
2021-02-21 10:00:00; 21,66667;-9999,00000;  13,73658;   4,25917;-9999,00000;  15,33333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  79,68999;  21,58558;   0,00000;1020,73850; 473,75000;   8,42308;3895,00000; 141,34752;   0,00000;-9999,00000
2021-02-21 11:00:00; 22,00000;-9999,00000;  13,70808;   4,25892;-9999,00000;  15,27273;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  75,58819;  21,49933;   0,00000;1020,03640; 485,90910;   9,46364;3895,00000; 134,09288;   0,00000;-9999,00000
2021-02-21 12:00:00; 20,50000;-9999,00000;  13,68533;   4,25858;-9999,00000;  13,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  73,96461;  21,46500;   0,00000;1019,51540; 431,15384;   9,96154;3895,00000; 134,07869;   0,00000;-9999,00000
2021-02-21 08:00:00; 21,36364;-9999,00000;  13,79750;   4,26175;-9999,00000;  15,36364;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  95,49384;  22,06867;   0,00000;1021,49230; 385,38460;   3,69231;3895,00000; 130,23909;   5,00000;-9999,00000
2021-02-21 09:00:00; 19,75000;-9999,00000;  13,80167;   4,26167;-9999,00000;  13,91667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  87,02546;  21,76350;   0,00000;1021,37280; 457,27274;   6,35455;3895,00000; 128,34314;   4,58333;-9999,00000
2021-02-21 06:00:00; 9,66667;-9999,00000;  13,70184;   4,25100;-9999,00000;   6,83333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,51000;  19,92234;   0,00000;1021,39160;  87,08334;  -1,55000;3895,00000;  94,33128;   5,00000;-9999,00000
2021-02-21 07:00:00; 11,75000;-9999,00000;  13,87317;   4,26075;-9999,00000;   8,25000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,88545;  21,77150;   0,00000;1021,43646; 254,54546;   0,59091;3895,00000; 119,45467;   5,00000;-9999,00000
2021-02-20 23:00:00; 2,00000;-9999,00000;  12,69167;   4,23317;-9999,00000;   0,72727;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,44833;   0,00000;   0,00000;1020,78340;   0,00000;  -0,95833;   0,00000;  89,44955;   5,00000;-9999,00000
2021-02-21 00:00:00; 1,66667;-9999,00000;  12,68200;   4,23250;-9999,00000;   0,16667;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,57999;   0,00000;   0,00000;1020,91820;   0,00000;  -1,29091;   2,58333;  88,73996;   5,00000;-9999,00000
2021-02-21 01:00:00; 3,75000;-9999,00000;  12,67733;   4,23167;-9999,00000;   1,33333;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,85230;   0,00000;   0,00000;1020,96155;   0,00000;  -0,79231;   0,00000; 109,37171;   5,00000;-9999,00000
2021-02-21 02:00:00; 8,27273;-9999,00000;  12,67933;   4,23208;-9999,00000;   5,36364;-9999,00000;-9999,00000;-9999,00000;-9999,00000;  97,88000;   0,00000;   0,00000;1020,90840;   0,00000;  -0,80833;   0,33333; 139,77510;   5,00000;-9999,00000
