DATE; Talajnedvesség 90 cm; Besugárzás; Levélnedvesség; Külső akkufeszültség; Széllökés; Talajnedvesség 30 cm; Levegő-páratartalom; Légnyomás; Talajhőmérséklet 0 cm; Napelem töltőfeszültség; Csapadék; Szélirány; Belső akkufeszültség; Fagy; Szélsebesség; Fényegység; Talajnedvesség 60 cm; Levegő-hőmérséklet
2021-01-12 00:20:00; 24,63600;   0,00000;  10,00000;  12,18300;   0,00000;  26,30200;  97,48000;1010,80000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20650;-9999,00000;   0,00000;  83,50000;  22,49400;  -0,90000
2021-01-12 00:30:00; 24,63600;   0,00000;  10,00000;  12,18100;   0,00000;  26,30200;  97,49000;1010,80000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20450;-9999,00000;   0,00000;  90,00000;  22,49400;  -0,90000
2021-01-12 00:40:00; 24,63600;   0,00000;  10,00000;  12,05500;   0,00000;  26,30200;  97,50666;1010,70000;   1,40000;   0,00000;   0,00000; 331,84738;   4,19800;-9999,00000;   0,00000;  59,00000;  22,49400;  -0,90000
2021-01-12 00:50:00; 24,63600;   0,00000;  10,00000;  12,19000;   0,00000;  26,30200;  97,52000;1010,60000;   1,40000;   0,00000;   0,00000; 331,49540;   4,20400;-9999,00000;   0,00000;  69,00000;  22,49400;  -0,90000
2021-01-12 01:00:00; 24,63600;   0,00000;  10,00000;  12,19167;   0,00000;  26,30200;  97,54667;1010,56665;   1,40000;   0,00000;   0,00000; 331,61307;   4,20500;-9999,00000;   0,00000;  75,00000;  22,49400;  -0,80000
2021-01-12 01:10:00; 24,63600;   0,00000;  10,00000;  12,18700;   0,00000;  26,30200;  97,57500;1010,55000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20600;-9999,00000;   0,00000;  51,00000;  22,49400;  -0,80000
2021-01-12 01:20:00; 24,63600;   0,00000;  10,00000;  12,18100;   0,00000;  26,30200;  97,59000;1010,40000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20250;-9999,00000;   0,00000;  79,50000;  22,49400;  -0,80000
2021-01-12 01:30:00; 24,63600;   0,00000;  10,00000;  12,14600;   0,00000;  26,30200;  97,61500;1010,35000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20300;-9999,00000;   0,00000; 141,00000;  22,49400;  -0,80000
2021-01-12 22:50:00; 24,51700;   0,00000;  10,00000;  12,11500;   7,50000;  26,48050;  95,50500;1002,15000;   1,70000;   0,00000;   0,00000; 272,90326;   4,20050;-9999,00000;   3,50000; 123,50000;  22,49400;  -0,70000
2021-01-12 22:40:00; 24,51700;   0,00000;  10,00000;  12,12450;   7,50000;  26,48050;  95,67500;1002,25000;   1,80000;   0,00000;   0,00000; 278,88562;   4,20100;-9999,00000;   4,50000; 150,50000;  22,49400;  -0,75000
2021-01-12 19:20:00; 24,51700;   0,00000;  10,00000;  12,12250;   8,50000;  26,42100;  94,61000;1003,35000;   2,00000;   0,00000;   0,00000; 267,62442;   4,19500;-9999,00000;   4,50000;  80,50000;  22,37500;  -0,35000
2021-01-12 20:20:00; 24,51700;   0,00000;  10,00000;  12,12850;   8,00000;  26,42100;  95,09500;1002,90000;   1,90000;   0,00000;   0,00000; 267,09665;   4,20150;-9999,00000;   5,00000;1989,50000;  22,37500;  -0,30000
2021-01-12 20:40:00; 24,51700;   0,00000;  10,00000;  12,12800;   4,00000;  26,42100;  95,15500;1002,70000;   1,90000;   0,00000;   0,00000; 263,04980;   4,20200;-9999,00000;   0,00000;  63,00000;  22,37500;  -0,35000
2021-01-12 20:30:00; 24,51700;   0,00000;  10,00000;  12,13050;   6,50000;  26,42100;  95,12500;1002,75000;   1,90000;   0,00000;   0,00000; 274,66266;   4,19950;-9999,00000;   2,00000;  83,00000;  22,37500;  -0,30000
2021-01-12 21:00:00; 24,51700;   0,00000;  10,00000;  12,13050;   9,00000;  26,42100;  95,23500;1002,65000;   1,90000;   0,00000;   0,00000; 258,29895;   4,19950;-9999,00000;   5,00000;  98,50000;  22,37500;  -0,45000
2021-01-12 20:50:00; 24,51700;   0,00000;  10,00000;  12,11500;   9,50000;  26,42100;  95,21500;1002,75000;   1,90000;   0,00000;   0,00000; 271,67180;   4,19900;-9999,00000;   4,00000;  68,00000;  22,37500;  -0,40000
2021-01-12 21:20:00; 24,51700;   0,00000;  10,00000;  12,13050;  10,00000;  26,42100;  95,28000;1002,70000;   1,80000;   0,00000;   0,00000; 291,06990;   4,20050;-9999,00000;   6,00000; 184,00000;  22,37499;  -0,63333
2021-01-12 21:10:00; 24,51700;   0,00000;  10,00000;  12,10700;  12,00000;  26,42100;  95,21000;1002,80000;   1,90000;   0,00000;   0,00000; 268,85632;   4,19850;-9999,00000;   7,00000;  61,50000;  22,37500;  -0,60000
2021-01-12 21:30:00; 24,51700;   0,00000;  10,00000;  12,12800;   9,50000;  26,42100;  95,44000;1002,65000;   1,80000;   0,00000;   0,00000; 290,49870;   4,20100;-9999,00000;   5,50000; 121,00000;  22,37500;  -0,60000
2021-01-12 21:40:00; 24,51700;   0,00000;  10,00000;  12,11900;  10,50000;  26,42100;  95,47500;1002,70000;   1,80000;   0,00000;   0,00000; 278,00568;   4,20150;-9999,00000;   7,00000;  53,50000;  22,37500;  -0,65000
2021-01-12 21:50:00; 24,51700;   0,00000;  10,00000;  12,12500;   8,00000;  26,42100;  95,56500;1002,65000;   1,80000;   0,00000;   0,00000; 268,32837;   4,20150;-9999,00000;   3,50000;  51,00000;  22,37500;  -0,65000
2021-01-12 22:00:00; 24,51700;   0,00000;  10,00000;  12,12100;   8,50000;  26,42100;  95,64999;1002,60000;   1,80000;   0,00000;   0,00000; 261,11426;   4,20100;-9999,00000;   4,00000;  50,50000;  22,37500;  -0,65000
2021-01-12 22:20:00; 24,51700;   0,00000;  10,00000;  12,11700;   8,50000;  26,48050;  95,71000;1002,50000;   1,80000;   0,00000;   0,00000; 278,53375;   4,19900;-9999,00000;   5,50000;  76,50000;  22,49400;  -0,70000
2021-01-12 22:10:00; 24,51700;   0,00000;  10,00000;  12,08350;   9,00000;  26,42100;  95,71000;1002,55000;   1,80000;   0,00000;   0,00000; 280,11707;   4,19800;-9999,00000;   5,00000;2054,50000;  22,49400;  -0,65000
2021-01-12 22:30:00; 24,51700;   0,00000;  10,00000;  12,12100;   9,00000;  26,42100;  95,72500;1002,35000;   1,80000;   0,00000;   0,00000; 268,32840;   4,19950;-9999,00000;   5,00000;  76,00000;  22,49400;  -0,70000
2021-01-12 04:30:00; 24,63600;   0,00000;  10,00000;  12,16500;   0,00000;  26,30200;  97,84500;1008,95000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20400;-9999,00000;   0,00000;1980,50000;  22,49400;  -0,80000
2021-01-12 04:40:00; 24,63600;   0,00000;  10,00000;  12,16500;   0,00000;  26,30200;  97,84000;1009,00000;   1,40000;   0,00000;   0,00000; 331,67178;   4,20550;-9999,00000;   0,00000;2940,50000;  22,49400;  -0,75000
2021-01-12 04:50:00; 24,63600;   0,00000;  10,00000;  12,16500;   0,00000;  26,30200;  97,83500;1009,00000;   1,40000;   0,00000;   0,00000; 331,67178;   4,20300;-9999,00000;   0,00000;1014,50000;  22,49400;  -0,75000
2021-01-12 05:00:00; 24,63600;   0,00000;  10,00000;  12,16500;   0,00000;  26,30200;  97,87000;1008,95000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20400;-9999,00000;   0,00000;  56,50000;  22,49400;  -0,70000
2021-01-12 05:20:00; 24,63600;   0,00000;  10,00000;  12,16100;   0,00000;  26,30200;  97,86667;1008,80000;   1,40000;   0,00000;   0,00000; 331,61307;   4,20450;-9999,00000;   0,00000;3895,00000;  22,49400;  -0,70000
2021-01-12 05:10:00; 24,63600;   0,00000;  10,00000;  12,15750;   0,00000;  26,30200;  97,88000;1008,90000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20400;-9999,00000;   0,00000;  57,50000;  22,49400;  -0,70000
2021-01-12 05:30:00; 24,63600;   0,00000;  10,00000;  12,15750;   0,00000;  26,30200;  97,89500;1008,75000;   1,40000;   0,00000;   0,00000; 331,84738;   4,20350;-9999,00000;   0,00000;  64,50000;  22,49400;  -0,70000
2021-01-12 05:40:00; 24,63600;   0,00000;  10,00000;  12,15950;   0,00000;  26,30200;  97,88500;1008,75000;   1,40000;   0,15200;   0,00000; 331,84738;   4,20300;-9999,00000;   0,00000;  52,50000;  22,49400;  -0,70000
2021-01-12 05:50:00; 24,63600;   0,00000;  10,00000;  12,16500;   0,00000;  26,30200;  97,90000;1008,70000;   1,40000;   1,54900;   0,00000; 331,84738;   4,20250;-9999,00000;   0,00000;  56,00000;  22,49400;  -0,70000
2021-01-12 06:10:00; 24,63600;   0,00000;  10,00000;  12,15933;   0,00000;  26,30200;  97,92667;1008,66670;   1,40000;   7,68133;   0,00000; 331,73022;   4,20533;-9999,00000;   0,00000;  86,66666;  22,49400;  -0,70000
2021-01-12 06:00:00; 24,63600;   0,00000;  10,00000;  12,10500;   0,00000;  26,30200;  97,92000;1008,60000;   1,40000;   4,03800;   0,00000; 331,49540;   4,20100;-9999,00000;   0,00000;2126,00000;  22,49400;  -0,70000
2021-01-12 06:30:00; 24,63600;   5,00000;  10,00000;  12,15600;   0,00000;  26,30200;  97,92500;1008,70000;   1,40000;  12,73750;   0,00000; 331,49540;   4,20300;-9999,00000;   0,00000; 102,00000;  22,49400;  -0,70000
2021-01-12 06:20:00; 24,63600;   0,00000;  10,00000;  12,15350;   0,00000;  26,30200;  97,91500;1008,70000;   1,40000;  11,02950;   0,00000; 331,67178;   4,20400;-9999,00000;   0,00000;  80,00000;  22,49400;  -0,70000
2021-01-12 06:40:00; 24,63600;   5,00000;  10,00000;  12,16100;   0,00000;  26,30200;  97,93000;1008,65000;   1,40000;  13,61200;   0,00000; 331,67178;   4,20250;-9999,00000;   0,00000;2002,00000;  22,49400;  -0,75000
2021-01-12 06:50:00; 24,63600;   5,00000;  10,00000;  12,14350;   0,00000;  26,30200;  97,94000;1008,70000;   1,40000;  14,61000;   0,00000; 331,49540;   4,19900;-9999,00000;   0,00000;2078,00000;  22,49400;  -0,70000
2021-01-12 07:00:00; 24,63600;  10,00000;  10,00000;  12,15000;   0,00000;  26,30200;  97,92500;1008,70000;   1,40000;  15,30850;   0,00000; 331,61307;   4,20400;-9999,00000;   0,00000; 163,00000;  22,49400;  -0,70000
2021-01-12 07:10:00; 24,63600;  12,50000;  10,00000;  12,15550;   0,00000;  26,30200;  97,91500;1008,75000;   1,40000;  15,62550;   0,00000; 331,67178;   4,20450;-9999,00000;   0,00000; 186,00000;  22,49400;  -0,65000
2021-01-12 07:30:00; 24,63600;  21,66667;  10,00000;  12,14600;   0,00000;  26,30200;  97,89000;1008,60000;   1,40000;  15,94250;   0,00000; 331,61307;   4,20800;-9999,00000;   0,00000; 284,50000;  22,49400;  -0,55000
2021-01-12 07:20:00; 24,63600;  15,00000;  10,00000;  12,15000;   0,00000;  26,30200;  97,92000;1008,65000;   1,40000;  15,31400;   0,00000; 331,84738;   4,20400;-9999,00000;   0,00000; 250,00000;  22,49400;  -0,60000
2021-01-12 07:50:00; 24,63600;  35,00000;  10,00000;  12,14550;   0,50000;  26,30200;  97,85001;1008,50000;   1,40000;  16,92850;   0,00000; 331,84738;   4,20100;-9999,00000;   0,00000;2194,00000;  22,49400;  -0,50000
2021-01-12 08:10:00; 24,63600;  40,00000;  10,00000;  12,15550;   1,50000;  26,30200;  97,75000;1008,45000;   1,50000;  16,93450;   0,00000; 329,20810;   4,20250;-9999,00000;   0,00000;1407,50000;  22,49400;  -0,55000
2021-01-12 08:00:00; 24,63600;  40,00000;  10,00000;  12,15550;   2,00000;  26,42100;  97,78500;1008,45000;   1,40000;  16,94600;   0,00000; 330,61588;   4,20150;-9999,00000;   0,00000;2183,50000;  22,49400;  -0,55000
2021-01-12 08:20:00; 24,63600;  37,50000;  10,00000;  12,14600;   2,00000;  26,30200;  97,72000;1008,35000;   1,50000;  16,92250;   0,00000; 329,38410;   4,20300;-9999,00000;   0,00000;2149,00000;  22,49400;  -0,40000
2021-01-12 07:40:00; 24,63600;  27,50000;  10,00000;  12,14000;   0,00000;  26,30200;  97,86500;1008,55000;   1,40000;  16,87600;   0,00000; 331,84738;   4,20000;-9999,00000;   0,00000; 376,50000;  22,49400;  -0,50000
2021-01-12 08:30:00; 24,63600;  35,00000;  10,00000;  12,14000;   1,50000;  26,30200;  97,68000;1008,45000;   1,55000;  16,95800;   0,00000; 329,20810;   4,20150;-9999,00000;   0,00000;2171,00000;  22,49400;  -0,40000
2021-01-12 08:40:00; 24,63600;  35,00000;  10,00000;  12,11700;   1,00000;  26,36150;  97,64500;1008,40000;   1,60000;  16,95200;   0,00000; 329,38410;   4,20250;-9999,00000;   0,00000; 412,50000;  22,37500;  -0,35000
2021-01-12 08:50:00; 24,63600;  33,33333;  10,00000;  12,14800;   0,00000;  26,30200;  97,65000;1008,35000;   1,60000;  16,92300;   0,00000; 329,38410;   4,20200;-9999,00000;   0,00000; 345,00000;  22,37500;  -0,30000
2021-01-12 09:00:00; 24,63600;  40,00000;  10,00000;  12,15350;   1,00000;  26,42100;  97,64000;1008,15000;   1,60000;  16,95200;   0,00000; 329,38410;   4,20300;-9999,00000;   0,00000; 569,50000;  22,37500;  -0,35000
2021-01-12 09:10:00; 24,63600;  47,50000;  10,00000;  12,15550;   0,50000;  26,36150;  97,59500;1008,05000;   1,60000;  16,92300;   0,00000; 329,38410;   4,20050;-9999,00000;   0,00000; 458,00000;  22,37500;  -0,10000
2021-01-12 09:30:00; 24,63600;  56,66667;  10,00000;  12,15750;   0,66667;  26,30200;  97,48334;1007,80000;   1,73333;  16,94050;   0,00000; 329,26666;   4,20250;-9999,00000;   0,00000;1805,50000;  22,29566;  -0,16667
2021-01-12 09:20:00; 24,63600;  50,00000;  10,00000;  12,16750;   0,00000;  26,30200;  97,58000;1008,00000;   1,70000;  16,93450;   0,00000; 329,03210;   4,20700;-9999,00000;   0,00000; 500,50000;  22,25600;   0,00000
2021-01-12 09:40:00; 24,63600;  50,00000;  10,00000;  12,18650;   1,50000;  26,30200;  97,37500;1007,75000;   1,80000;  16,93450;   0,22700; 329,38410;   4,20000;-9999,00000;   0,00000;1749,00000;  22,25600;  -0,25000
2021-01-12 09:50:00; 24,63600;  50,00000;  10,00000;  12,19050;   3,00000;  26,30200;  97,37000;1007,70000;   1,80000;  16,94600;   0,00000; 329,38410;   4,20300;-9999,00000;   1,00000; 456,00000;  22,25600;  -0,30000
2021-01-12 10:00:00; 24,63600;  60,00000;  10,00000;  12,21400;   3,00000;  26,30200;  97,31500;1007,65000;   1,80000;  16,96400;   0,00000; 329,03210;   4,20100;-9999,00000;   0,50000; 473,00000;  22,25600;  -0,30000
2021-01-12 10:10:00; 24,63600;  61,66667;  10,00000;  12,20600;   2,66667;  26,30200;  97,23334;1007,56665;   1,85000;  16,94400;   0,22700; 329,14954;   4,20133;-9999,00000;   0,33333; 523,00000;  22,25600;  -0,23333
2021-01-12 10:30:00; 24,63600;  72,50000;  10,00000;  12,22150;   2,50000;  26,30200;  97,04333;1007,06670;   1,90000;  16,92850;   0,22700; 329,03210;   4,20250;-9999,00000;   0,00000; 426,50000;  22,25600;   0,00000
2021-01-12 10:20:00; 24,63600;  65,00000;  10,00000;  12,20600;   0,00000;  26,30200;  97,18000;1007,40000;   1,90000;  16,92850;   0,00000; 329,03210;   4,20350;-9999,00000;   0,00000; 446,50000;  22,25600;   0,00000
2021-01-12 10:40:00; 24,63600;  91,66666;  10,00000;  12,24650;   0,00000;  26,30200;  96,94000;1006,80005;   1,95000;  16,94000;   0,00000; 329,03210;   4,20050;-9999,00000;   0,00000; 519,00000;  22,25600;   0,05000
2021-01-12 10:50:00; 24,63600; 135,00000;  10,00000;  12,28950;   2,00000;  26,30200;  96,90000;1006,60000;   2,00000;  16,92300;   0,00000; 329,03210;   4,20250;-9999,00000;   0,00000; 658,50000;  22,25600;   0,30000
2021-01-12 11:00:00; 24,63600; 152,50000;  10,00000;  12,36100;   1,00000;  26,30200;  96,78500;1006,50000;   2,05000;  16,90550;   0,22700; 329,03210;   4,20050;-9999,00000;   0,00000; 788,00000;  22,25600;   0,35000
2021-01-12 11:10:00; 24,63600; 137,50000;  10,00000;  12,38650;   3,00000;  26,30200;  96,58500;1006,25000;   2,10000;  16,93450;   0,00000; 328,15256;   4,20050;-9999,00000;   1,00000;2251,50000;  22,25600;   0,50000
2021-01-12 11:20:00; 24,63600; 110,00000;  10,00000;  12,40400;   4,50000;  26,30200;  96,24000;1006,15000;   2,10000;  16,92850;   0,22700; 325,33713;   4,20000;-9999,00000;   0,50000; 517,00000;  22,25600;   0,30000
2021-01-12 11:40:00; 24,63600;  70,00000;  10,00000;  12,32250;   7,00000;  26,24250;  95,99500;1005,95000;   2,30000;  16,93450;   0,00000; 287,85930;   4,20050;-9999,00000;   4,00000; 318,50000;  22,31550;   0,10000
2021-01-12 11:30:00; 24,63600;  85,00000;  10,00000;  12,36900;   6,00000;  26,30200;  96,08000;1006,05000;   2,25000;  16,92850;   0,00000; 289,26670;   4,20100;-9999,00000;   3,00000; 390,50000;  22,25600;   0,20000
2021-01-12 11:50:00; 24,63600;  70,00000;  10,00000;  12,33000;   5,50000;  26,30200;  95,93500;1005,85000;   2,30000;  16,94050;   0,00000; 283,46014;   4,20050;-9999,00000;   3,00000; 357,50000;  22,31550;   0,05000
2021-01-12 12:00:00; 24,63600;  90,00000;  10,00000;  12,36500;   5,00000;  26,30200;  95,93000;1005,80000;   2,40000;  16,95200;   0,22700; 284,69190;   4,20050;-9999,00000;   2,00000; 571,50000;  22,25600;   0,20000
2021-01-12 12:20:00; 24,63600;  90,00000;  10,00000;  12,46600;   3,00000;  26,30200;  95,75000;1005,60000;   2,40000;  16,94600;   0,00000; 322,34592;   4,20150;-9999,00000;   1,00000; 545,50000;  22,25600;   0,40000
2021-01-12 12:10:00; 24,63600; 122,50000;  10,00000;  12,42150;   4,66667;  26,30200;  95,87333;1005,70000;   2,40000;  16,94000;   0,00000; 326,75357;   4,20100;-9999,00000;   0,66667; 474,00000;  22,33533;   0,30000
2021-01-12 12:30:00; 24,63600; 120,00000;  10,00000;  12,45250;   4,00000;  26,30200;  95,59000;1005,35000;   2,40000;  16,91700;   0,00000; 302,63947;   4,20250;-9999,00000;   0,50000;2220,00000;  22,25600;   0,40000
2021-01-12 12:40:00; 24,63600;  83,33334;  10,00000;  12,35900;   4,33333;  26,30200;  95,32333;1005,33330;   2,50000;  16,92850;   0,00000; 318,14148;   4,20100;-9999,00000;   1,33333; 269,00000;  22,29566;   0,33333
2021-01-12 12:50:00; 24,63600;  65,00000;  10,00000;  12,34750;   5,50000;  26,30200;  95,20000;1005,10000;   2,60000;  16,92900;   0,22700; 279,41364;   4,20050;-9999,00000;   1,00000; 327,00000;  22,31550;   0,35000
2021-01-12 13:00:00; 24,63600;  62,50000;  10,00000;  12,32800;   7,00000;  26,30200;  95,00500;1005,15000;   2,60000;  16,92850;   0,00000; 279,06177;   4,20100;-9999,00000;   3,00000; 269,50000;  22,37500;   0,30000
2021-01-12 13:10:00; 24,63600;  47,50000;  10,00000;  12,26600;   5,50000;  26,30200;  94,97501;1005,10000;   2,60000;  16,92300;   0,00000; 281,17280;   4,20050;-9999,00000;   2,00000; 217,50000;  22,37500;   0,30000
2021-01-12 13:20:00; 24,63600;  40,00000;  10,00000;  12,27350;   5,00000;  26,30200;  94,93000;1005,00000;   2,60000;  16,92850;   0,00000; 277,83014;   4,19900;-9999,00000;   1,50000; 229,50000;  22,37500;   0,35000
2021-01-12 13:30:00; 24,63600;  30,00000;  10,00000;  12,25600;   3,00000;  26,30200;  94,86000;1004,90000;   2,60000;  16,91700;   0,00000; 290,32288;   4,20100;-9999,00000;   1,00000; 201,00000;  22,37500;   0,30000
2021-01-12 13:40:00; 24,55666;  35,00000;  10,00000;  12,24233;   5,00000;  26,30200;  94,71999;1004,90010;   2,60000;  16,93267;   0,00000; 289,97100;   4,20167;-9999,00000;   1,66667;1420,00000;  22,37499;   0,23333
2021-01-12 13:50:00; 24,51700;  35,00000;  10,00000;  12,21150;   5,50000;  26,30200;  94,51000;1004,80005;   2,60000;  16,92250;   0,00000; 290,14658;   4,19850;-9999,00000;   2,50000;2121,50000;  22,37500;   0,20000
2021-01-12 14:00:00; 24,51700;  30,00000;  10,00000;  12,22750;   4,00000;  26,30200;  94,40500;1004,70000;   2,60000;  16,72350;   0,00000; 285,39612;   4,20000;-9999,00000;   1,00000;2026,00000;  22,37500;   0,20000
2021-01-12 14:10:00; 24,51700;  20,00000;  10,00000;  12,21200;   4,50000;  26,30200;  94,26500;1004,70000;   2,60000;  15,42000;   0,00000; 295,77710;   4,20150;-9999,00000;   1,50000; 120,50000;  22,37500;   0,20000
2021-01-12 14:20:00; 24,51700;  10,00000;  10,00000;  12,20200;   3,00000;  26,30200;  94,31000;1004,55000;   2,60000;  15,03250;   0,00000; 295,95288;   4,20150;-9999,00000;   0,00000;  84,50000;  22,37500;   0,30000
2021-01-12 14:30:00; 24,51700;  10,00000;  10,00000;  12,20000;   3,50000;  26,30200;  94,37000;1004,40000;   2,60000;  15,00350;   0,00000; 295,77710;   4,20050;-9999,00000;   1,00000; 104,50000;  22,37500;   0,30000
2021-01-12 14:40:00; 24,51700;   7,50000;  10,00000;  12,20000;   4,00000;  26,30200;  94,42000;1004,15000;   2,60000;  14,16950;   0,00000; 295,60104;   4,20200;-9999,00000;   1,00000; 127,00000;  22,37500;   0,30000
2021-01-12 14:50:00; 24,51700;   5,00000;  10,00000;  12,20000;   4,00000;  26,30200;  94,42000;1004,10000;   2,60000;  12,70200;   0,00000; 295,60104;   4,20200;-9999,00000;   0,50000; 103,50000;  22,37500;   0,30000
2021-01-12 15:00:00; 24,51700;   0,00000;  10,00000;  12,18500;   0,50000;  26,30200;  94,42500;1004,10000;   2,50000;  10,79450;   0,00000; 295,60104;   4,20250;-9999,00000;   0,00000; 115,50000;  22,37500;   0,30000
2021-01-12 15:10:00; 24,51700;   0,00000;  10,00000;  12,19000;   6,50000;  26,30200;  94,42500;1004,05000;   2,50000;   8,10600;   0,00000; 279,23730;   4,20100;-9999,00000;   2,50000;  65,00000;  22,37500;   0,25000
2021-01-12 15:30:00; 24,51700;   0,00000;  10,00000;  12,17900;   2,00000;  26,30200;  94,22500;1003,90000;   2,45000;   0,93900;   0,00000; 275,89468;   4,20200;-9999,00000;   0,00000; 159,00000;  22,37500;   0,20000
2021-01-12 15:20:00; 24,51700;   0,00000;  10,00000;  12,19050;   3,00000;  26,30200;  94,33501;1003,90000;   2,50000;   4,37900;   0,00000; 275,89468;   4,20150;-9999,00000;   0,50000;1982,00000;  22,37500;   0,20000
2021-01-12 15:40:00; 24,51700;   0,00000;  10,00000;  12,15950;   3,00000;  26,30200;  94,17000;1003,85000;   2,40000;   0,04100;   0,00000; 275,89468;   4,20250;-9999,00000;   0,00000; 224,50000;  22,37500;   0,20000
2021-01-12 15:50:00; 24,51700;   0,00000;  10,00000;  12,16500;   6,50000;  26,30200;  94,18000;1003,80000;   2,40000;   0,00000;   0,00000; 237,00870;   4,20000;-9999,00000;   2,00000;  49,00000;  22,37500;   0,25000
2021-01-12 16:00:00; 24,51700;   0,00000;  10,00000;  12,17100;   3,00000;  26,30200;  94,21500;1003,80000;   2,40000;   0,00000;   0,00000; 233,13757;   4,19850;-9999,00000;   0,00000;  53,50000;  22,37500;   0,20000
2021-01-12 16:10:00; 24,51700;   0,00000;  10,00000;  12,16700;   3,50000;  26,30200;  94,30500;1003,80000;   2,40000;   0,00000;   0,00000; 254,07605;   4,20100;-9999,00000;   0,50000;  75,50000;  22,37500;   0,20000
2021-01-12 16:20:00; 24,51700;   0,00000;  10,00000;  12,15150;   5,50000;  26,30200;  94,25500;1003,85000;   2,40000;   0,00000;   0,00000; 279,23758;   4,20150;-9999,00000;   2,00000;1961,00000;  22,37500;   0,10000
2021-01-12 16:40:00; 24,51700;   0,00000;  10,00000;  12,13800;   6,66667;  26,30200;  93,84332;1003,89996;   2,30000;   0,00000;   0,00000; 278,81720;   4,19800;-9999,00000;   3,33333;  97,50000;  22,37500;   0,10000
2021-01-12 16:30:00; 24,51700;   0,00000;  10,00000;  12,16100;   9,00000;  26,30200;  94,15000;1004,00000;   2,40000;   0,00000;   0,00000; 287,15515;   4,20050;-9999,00000;   3,00000; 170,50000;  22,37500;   0,10000
2021-01-12 16:50:00; 24,51700;   0,00000;  10,00000;  12,15750;   6,00000;  26,30200;  93,67500;1003,80000;   2,30000;   0,00000;   0,00000; 277,47803;   4,20050;-9999,00000;   2,00000;  83,50000;  22,37500;   0,10000
2021-01-12 17:00:00; 24,51700;   0,00000;  10,00000;  12,15950;   6,00000;  26,36150;  93,77500;1003,75000;   2,30000;   0,00000;   0,00000; 273,07940;   4,20050;-9999,00000;   3,00000;  66,50000;  22,37500;   0,10000
2021-01-12 17:20:00; 24,51700;   0,00000;  10,00000;  12,13600;   7,00000;  26,42100;  94,12000;1003,55000;   2,25000;   0,00000;   0,00000; 275,19055;   4,19900;-9999,00000;   2,50000; 201,00000;  22,37500;   0,10000
2021-01-12 17:10:00; 24,51700;   0,00000;  10,00000;  12,15350;   4,50000;  26,42100;  93,95000;1003,70000;   2,30000;   0,00000;   0,00000; 273,07940;   4,20250;-9999,00000;   1,00000; 194,00000;  22,37500;   0,10000
2021-01-12 17:30:00; 24,51700;   0,00000;  10,00000;  12,09950;   7,50000;  26,42100;  94,23000;1003,40000;   2,20000;   0,00000;   0,00000; 269,56030;   4,20050;-9999,00000;   2,00000;  64,00000;  22,37500;   0,10000
2021-01-12 17:40:00; 24,51700;   0,00000;  10,00000;  12,14600;   5,00000;  26,42100;  94,24500;1003,35000;   2,20000;   0,00000;   0,00000; 270,61557;   4,20100;-9999,00000;   2,00000;  63,00000;  22,37500;   0,05000
2021-01-12 17:50:00; 24,51700;   0,00000;  10,00000;  12,14200;   7,50000;  26,42100;  94,28000;1003,45000;   2,20000;   0,00000;   0,00000; 278,18176;   4,20200;-9999,00000;   4,50000;  68,50000;  22,25600;   0,05000
2021-01-12 18:00:00; 24,51700;   0,00000;  10,00000;  12,14400;   8,50000;  26,42100;  94,19500;1003,40000;   2,10000;   0,00000;   0,00000; 271,84732;   4,20250;-9999,00000;   3,00000;  71,00000;  22,37500;   0,00000
2021-01-12 18:10:00; 24,51700;   0,00000;  10,00000;  12,12850;   6,00000;  26,42100;  94,28500;1003,50000;   2,10000;   0,00000;   0,00000; 274,48682;   4,20100;-9999,00000;   1,50000;  52,50000;  22,37500;   0,05000
2021-01-12 18:30:00; 24,51700;   0,00000;  10,00000;  12,14050;  10,00000;  26,42100;  94,42500;1003,40000;   2,10000;   0,00000;   0,00000; 274,31085;   4,20050;-9999,00000;   4,50000;  89,50000;  22,37500;  -0,10000
2021-01-12 18:20:00; 24,51700;   0,00000;  10,00000;  12,13250;   8,50000;  26,42100;  94,38000;1003,45000;   2,10000;   0,00000;   0,00000; 269,55997;   4,20300;-9999,00000;   4,00000; 102,50000;  22,37500;   0,00000
2021-01-12 18:40:00; 24,51700;   0,00000;  10,00000;  12,13400;   8,50000;  26,42100;  94,47000;1003,40000;   2,10000;   0,00000;   0,00000; 275,01470;   4,20100;-9999,00000;   4,00000;  95,50000;  22,37500;  -0,10000
2021-01-12 18:50:00; 24,51700;   0,00000;  10,00000;  12,14800;  10,50000;  26,42100;  94,39500;1003,40000;   2,10000;   0,00000;   0,00000; 287,85907;   4,20100;-9999,00000;   5,00000;  65,00000;  22,37500;  -0,25000
