DATE; Talajhőmérséklet 0 cm; Szélirány; Szélsebesség; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Széllökés; Levegő-páratartalom; Besugárzás; Talajnedvesség 90 cm; Csapadék; Levegő-hőmérséklet
2021-01-25 14:40:00; 4,30814; 206,42157;   0,82843;  11,12335;  14,66821;   1,35077;  80,31950;  20,63095;  16,36082;   0,00000;   5,11803
2021-01-25 15:00:00; 4,30783; 166,06450;   0,60793;  11,13931;  14,63490;   1,11720;  83,75710;  12,71698;  16,36111;   0,00000;   4,84343
2021-01-25 13:00:00; 4,19112; 197,99232;   1,87735;  11,09275;  14,83330;   2,55617;  73,58560; 134,08620;  16,35876;   0,00000;   6,09222
2021-01-25 13:10:00; 4,22060; 216,64760;   2,15567;  11,09458;  14,81642;   2,49410;  73,02200; 111,48607;  16,35993;   0,00000;   6,04579
2021-01-25 13:20:00; 4,24086; 222,85144;   1,68086;  11,09510;  14,80039;   2,22297;  73,90170;  80,62498;  16,35904;   0,00000;   5,84440
2021-01-25 13:30:00; 4,25838; 224,85700;   1,87032;  11,09557;  14,78523;   2,23930;  74,03427;  83,70888;  16,36183;   0,00000;   5,71771
2021-01-25 13:50:00; 4,28202; 216,55672;   1,78017;  11,10659;  14,74668;   2,06290;  77,80220;  59,25354;  16,35963;   0,00000;   5,59365
2021-01-25 14:00:00; 4,28817; 211,44427;   1,58989;  11,12019;  14,73528;   2,10863;  78,57320;  48,60050;  16,36229;   0,00000;   5,49031
2021-01-25 12:00:00; 3,95649; 208,48692;   2,22493;  11,07074;  14,90945;   2,83873;  75,73320; 290,53387;  16,36169;   0,00000;   6,59436
2021-01-25 12:10:00; 3,99340; 198,62973;   2,05996;  11,06760;  14,89887;   3,37283;  75,99020; 257,09560;  16,36288;   0,00000;   6,75141
2021-01-25 12:30:00; 4,07351; 207,87016;   2,76458;  11,06708;  14,88625;   3,54760;  70,52430; 252,14058;  16,36139;   0,00000;   6,87532
2021-01-25 12:20:00; 4,03158; 198,45688;   2,24028;  11,06604;  14,88566;   3,18173;  73,50661; 271,16803;  16,35933;   0,00000;   6,96071
2021-01-25 12:40:00; 4,11789; 199,42429;   2,15986;  11,07365;  14,87027;   2,83710;  71,70645; 140,55867;  16,35860;   0,00000;   6,56465
2021-01-25 12:50:00; 4,15735; 215,71773;   2,30064;  11,08548;  14,85109;   2,91387;  73,68890; 127,00138;  16,35990;   0,00000;   6,13989
2021-01-25 11:00:00; 3,72584; 217,61694;   2,72915;  11,05846;  14,93878;   3,21930;  81,14001; 304,30917;  16,35779;   0,00000;   5,03527
2021-01-25 11:10:00; 3,77126; 224,95422;   2,05854;  11,05555;  14,93255;   2,73747;  79,79867; 300,91342;  16,35858;   0,00000;   5,36838
2021-01-25 11:30:00; 3,85047; 213,17567;   1,83293;  11,06292;  14,93038;   2,52513;  78,00090; 291,22150;  16,36258;   0,00000;   5,96227
2021-01-25 11:20:00; 3,80984; 214,28647;   1,95820;  11,05952;  14,93153;   2,29810;  79,68561; 296,36590;  16,36141;   0,00000;   5,56411
2021-01-25 11:40:00; 3,88780; 207,22540;   1,80140;  11,06916;  14,91665;   2,36017;  77,70500; 280,06656;  16,36141;   0,00000;   6,20594
2021-01-25 11:50:00; 3,92388; 213,11974;   2,11745;  11,07125;  14,91090;   2,64763;  75,66330; 277,43158;  16,36141;   0,00000;   6,51780
2021-01-25 09:50:00; 3,50611; 215,70787;   2,18099;  11,03230;  14,98746;   2,73257;  89,62861; 292,32416;  16,35994;   0,00000;   3,56177
2021-01-25 10:20:00; 3,57552; 217,80810;   3,04682;  11,05218;  14,96565;   3,61130;  85,06529; 305,18295;  16,35875;   0,00000;   4,21002
2021-01-25 10:10:00; 3,54901; 214,13676;   3,05695;  11,04303;  14,97424;   3,28300;  85,82420; 304,11823;  16,36376;   0,00000;   3,98818
2021-01-25 06:40:00; 3,56007; 219,40298;   2,48283;  10,98687;  14,53050;   3,11477;  95,85190;   6,05116;  16,36642;   0,00000;   0,87083
2021-01-25 07:10:00; 3,52422; 210,27228;   1,69556;  10,98504;  14,48162;   2,29157;  95,85260;  25,67468;  16,36168;   0,00000;   1,08231
2021-01-25 07:00:00; 3,54046; 218,18074;   1,83080;  10,98738;  14,49356;   2,12333;  95,77201;  21,66877;  16,36287;   0,00000;   1,03534
2021-01-25 07:30:00; 3,51727; 214,48354;   2,39496;  10,98452;  14,50009;   3,06577;  95,40110;  43,86964;  16,36405;   0,00000;   1,28078
2021-01-25 07:20:00; 3,52390; 212,54076;   2,05310;  10,98531;  14,47339;   2,48593;  95,80950;  32,70614;  16,36287;   0,21739;   1,17850
2021-01-25 07:40:00; 3,50693; 214,99738;   2,32783;  10,98504;  14,56374;   2,66397;  94,85860;  56,92407;  16,36198;   0,21739;   1,44331
2021-01-25 07:50:00; 3,50500; 212,18614;   2,41750;  10,99025;  14,59447;   3,26013;  94,53750;  59,45932;  16,36111;   0,21739;   1,50142
2021-01-25 08:00:00; 3,50392; 221,32974;   2,39038;  10,98972;  14,61952;   2,87303;  94,46180;  67,62535;  16,35755;   0,00000;   1,53632
2021-01-25 08:10:00; 3,49610; 214,17761;   1,90981;  10,98935;  14,66950;   2,30627;  94,46136;  79,22816;  16,36103;   0,21739;   1,61120
2021-01-25 08:40:00; 3,48468; 218,00856;   2,40296;  11,00204;  14,76211;   3,07067;  93,88911;  92,97784;  16,36139;   0,00000;   1,93193
2021-01-25 08:30:00; 3,48462; 218,04202;   2,37895;  11,00516;  14,74382;   3,56720;  94,15410;  96,80173;  16,35992;   0,00000;   1,70987
2021-01-25 08:20:00; 3,48892; 209,83280;   1,86980;  11,00158;  14,71549;   2,25073;  94,44578;  90,67137;  16,36153;   0,00000;   1,68450
2021-01-25 08:50:00; 3,48435; 216,30553;   2,71133;  11,00204;  14,82387;   3,51003;  92,97860; 225,86137;  16,36111;   0,21739;   2,18253
2021-01-25 09:00:00; 3,48445; 214,87721;   2,45082;  11,00178;  14,84904;   2,95797;  92,58821; 251,67612;  16,36081;   0,00000;   2,41957
2021-01-25 09:10:00; 3,48430; 218,65588;   2,34814;  11,00124;  14,87859;   3,10987;  91,30073; 262,45123;  16,35941;   0,00000;   2,68871
2021-01-25 09:20:00; 3,48409; 212,50961;   3,02421;  11,00678;  14,89658;   3,63090;  89,64555; 273,01020;  16,36253;   0,00000;   2,89278
2021-01-25 09:30:00; 3,48399; 216,00253;   2,75347;  11,01926;  14,91692;   3,36630;  89,38600; 279,73193;  16,36435;   0,00000;   3,11456
2021-01-25 09:40:00; 3,49763; 213,54912;   2,61056;  11,03048;  14,94244;   3,17030;  89,13190; 285,16666;  16,36228;   0,00000;   3,39508
2021-01-25 05:40:00; 3,61192; 217,96077;   1,96898;  10,99288;  14,62152;   2,27033;  95,63220;   0,00000;  16,36908;   0,00000;   0,67137
2021-01-25 05:50:00; 3,60090; 212,25562;   1,83962;  10,98816;  14,60613;   2,65580;  96,32650;   0,00000;  16,36879;   0,00000;   0,58075
2021-01-25 06:00:00; 3,59704; 219,83595;   2,19879;  10,98843;  14,59190;   2,86650;  96,59910;   0,00000;  16,36877;   0,00000;   0,63828
2021-01-25 06:10:00; 3,58258; 215,95784;   2,25547;  10,98921;  14,57853;   3,08863;  96,24810;   0,00000;  16,36937;   0,00000;   0,71463
2021-01-25 06:20:00; 3,57410; 208,17058;   2,00276;  10,98862;  14,56131;   3,11477;  95,55254;   1,66813;  16,36720;   0,00000;   0,83009
2021-01-25 06:30:00; 3,56217; 211,08768;   1,76600;  10,98937;  14,54240;   2,43530;  95,72623;   3,36172;  16,36481;   0,00000;   0,83909
2021-01-25 06:50:00; 3,54597; 213,48222;   2,18017;  10,98556;  14,51543;   2,79463;  95,82350;  17,11664;  16,36436;   0,00000;   0,95301
2021-01-25 10:00:00; 3,52501; 214,46954;   2,74204;  11,03282;  14,98487;   3,36140;  88,11519; 298,58536;  16,36377;   0,00000;   3,89038
2021-01-25 10:50:00; 3,68228; 214,35085;   2,66756;  11,06004;  14,94472;   3,48390;  82,85770; 307,44785;  16,35903;   0,00000;   4,83512
2021-01-25 10:30:00; 3,60859; 211,31131;   3,05760;  11,06004;  14,97482;   3,43817;  84,66009; 307,34012;  16,36142;   0,00000;   4,28564
2021-01-25 10:40:00; 3,64452; 210,27356;   2,81603;  11,06136;  14,95589;   3,38753;  83,58860; 307,58690;  16,36228;   0,00000;   4,71992
2021-01-25 05:00:00; 3,65224; 232,09964;   2,22770;  10,99418;  14,67735;   3,09027;  96,16740;   0,00000;  16,36523;   0,00000;   0,63272
2021-01-25 05:10:00; 3,63851; 231,07149;   2,02844;  10,99156;  14,66851;   3,14743;  94,36680;   0,00000;  16,36789;   0,00000;   0,75475
2021-01-25 05:20:00; 3,63346; 220,68483;   1,89868;  10,99339;  14,65265;   2,33403;  94,22300;   0,00000;  16,36800;   0,00000;   0,76642
2021-01-25 05:30:00; 3,62033; 216,92227;   2,09738;  10,99342;  14,64104;   2,55617;  94,90822;   0,00000;  16,36907;   0,00000;   0,75154
2021-01-25 04:20:00; 3,68202; 224,14755;   2,50657;  10,99267;  14,72942;   3,44633;  99,99799;   0,00000;  16,36212;   0,00000;   0,45152
2021-01-25 04:00:00; 3,69598; 229,27660;   2,39251;  10,99156;  14,74897;   2,85997;  99,99799;   0,00000;  16,35991;   0,00000;   0,41542
2021-01-25 04:10:00; 3,69548; 225,20946;   2,61203;  10,99419;  14,74012;   3,64887;  99,99799;   0,00000;  16,36141;   0,00000;   0,43918
2021-01-25 04:40:00; 3,67468; 229,69478;   2,59880;  10,99025;  14,70958;   2,99063;  99,27820;   0,00000;  16,36584;   0,00000;   0,51547
2021-01-25 04:30:00; 3,67788; 228,67557;   2,48503;  10,99080;  14,72214;   2,84200;  99,99300;   0,00000;  16,36318;   0,00000;   0,46075
2021-01-25 04:50:00; 3,65859; 231,18066;   2,56058;  10,99130;  14,69762;   3,27157;  97,67030;   0,00000;  16,36494;   0,00000;   0,58584
2021-01-24 23:50:00; 4,02695; 326,36285;   3,37267;  10,99787;  14,41185;   4,89837;  97,95090;   0,00000;  16,35816;   0,00000;   1,02396
2021-01-25 00:20:00; 3,94063; 322,38834;   3,47753;  10,98896;  14,54414;   4,13723;  99,14740;   0,00000;  16,36348;   0,21739;   0,72612
2021-01-25 00:10:00; 3,96706; 321,41750;   3,60117;  10,99498;  14,49611;   4,71543;  98,84070;   0,00000;  16,36140;   0,00000;   0,79553
2021-01-25 00:30:00; 3,91654; 321,03525;   3,57194;  10,98218;  14,55892;   4,83140;  99,42240;   0,00000;  16,36053;   0,00000;   0,64427
2021-01-25 00:40:00; 3,89577; 321,57490;   3,96394;  10,97724;  14,58906;   5,09763;  99,77730;   0,00000;  16,36052;   0,00000;   0,52838
2021-01-25 00:50:00; 3,87106; 319,15840;   3,75863;  10,96996;  14,59842;   4,75463;  99,99539;   0,00000;  16,35845;   0,00000;   0,47363
2021-01-25 01:00:00; 3,85229; 317,55120;   3,80616;  10,96970;  14,61440;   4,57660;  99,99799;   0,00000;  16,35903;   0,00000;   0,43755
2021-01-25 03:00:00; 3,71485; 285,97986;   1,68201;  10,99051;  14,78383;   2,20173;  99,99799;   0,00000;  16,35993;   0,00000;   0,32595
2021-01-25 03:10:00; 3,71495; 302,60672;   1,80712;  10,99156;  14,78268;   2,49083;  99,99799;   0,00000;  16,36051;   0,00000;   0,33739
2021-01-25 03:30:00; 3,70857; 229,52487;   1,17890;  10,99579;  14,77288;   1,49287;  99,99799;   0,00000;  16,36155;   0,00000;   0,33934
2021-01-25 03:20:00; 3,71188; 262,96014;   1,18639;  10,98957;  14,77797;   2,13803;  99,99799;   0,00000;  16,36104;   0,00000;   0,34344
2021-01-25 03:40:00; 3,70279; 231,48721;   1,60263;  10,99473;  14,77067;   2,25400;  99,99799;   0,00000;  16,35785;   0,00000;   0,35304
2021-01-25 03:50:00; 3,69663; 232,17230;   1,99969;  10,99418;  14,76411;   2,66233;  99,99799;   0,00000;  16,35904;   0,00000;   0,39033
2021-01-25 02:10:00; 3,75043; 319,02316;   3,23351;  10,98270;  14,74585;   3,85793;  99,99799;   0,00000;  16,36169;   0,00000;   0,30491
2021-01-25 01:50:00; 3,76791; 321,65768;   3,22656;  10,97750;  14,70439;   4,26953;  99,99799;   0,00000;  16,36153;   0,00000;   0,33615
2021-01-25 02:20:00; 3,73530; 321,82617;   3,03914;  10,98712;  14,75581;   4,20257;  99,99799;   0,00000;  16,35994;   0,00000;   0,29776
2021-01-25 02:30:00; 3,72719; 317,23290;   1,93817;  10,98601;  14,77016;   2,55453;  99,99799;   0,00000;  16,35808;   0,00000;   0,29680
2021-01-25 02:50:00; 3,71555; 294,10370;   1,69720;  10,98999;  14,78183;   2,70480;  99,99799;   0,00000;  16,36053;   0,00000;   0,30966
2021-01-25 02:40:00; 3,71521; 295,97570;   1,67834;  10,98992;  14,77734;   3,04943;  99,99799;   0,00000;  16,35925;   0,00000;   0,30079
2021-01-25 01:20:00; 3,81002; 321,16640;   3,45548;  10,97048;  14,64092;   4,52597;  99,99799;   0,00000;  16,36170;   0,00000;   0,39792
2021-01-25 01:10:00; 3,82907; 319,62405;   4,03760;  10,96970;  14,62580;   4,93593;  99,99799;   0,00000;  16,36288;   0,00000;   0,41083
2021-01-25 01:40:00; 3,78061; 318,05014;   3,05626;  10,97254;  14,68532;   4,11437;  99,99799;   0,00000;  16,36103;   0,00000;   0,36033
2021-01-25 01:30:00; 3,79288; 322,04370;   2,74106;  10,97126;  14,66025;   3,52147;  99,99799;   0,00000;  16,36138;   0,00000;   0,38108
2021-01-25 02:00:00; 3,75334; 322,36633;   2,80590;  10,97724;  14,72586;   3,65377;  99,99799;   0,00000;  16,35875;   0,00000;   0,30949
2021-01-13 23:00:00; 2,36916; 203,94952;   1,69066;  11,38294;  11,05795;   2,05473;  87,48610;   0,00000;  16,93351;   0,00000;   0,59344
2021-01-13 23:10:00; 2,36625; 200,70708;   1,74914;  11,38216;  11,05769;   2,27850;  87,99460;   0,00000;  16,93291;   0,00000;   0,56797
2021-01-13 23:20:00; 2,36563; 198,67812;   1,80451;  11,38138;  11,06032;   2,24093;  88,81640;   0,00000;  16,93381;   0,00000;   0,46005
2021-01-13 23:30:00; 2,36147; 205,17280;   1,60319;  11,38135;  11,05870;   1,99430;  89,30100;   0,00000;  16,93189;   0,00000;   0,41595
2021-01-13 23:40:00; 2,34816; 196,62407;   1,67852;  11,38019;  11,05702;   2,04167;  89,28390;   0,00000;  16,92882;   0,00000;   0,40062
2021-01-14 00:00:00; 2,34378; 184,13062;   1,59952;  11,37924;  11,05821;   1,97633;  89,98680;   0,00000;  16,92932;   0,00000;   0,10487
2021-01-14 20:40:00; 2,07561; 321,95960;   2,21986;  11,35474;  10,99288;   2,51697;  85,85190;   0,00000;  16,85824;   0,00000;  -0,57499
2021-01-14 22:30:00; 1,95037; 318,73685;   1,09956;  11,35554;  10,98166;   1,72970;  87,73699;   0,00000;  16,85617;   0,00000;  -0,77943
2021-01-14 22:10:00; 1,96540; 258,41455;   0,55141;  11,36133;  10,97516;   1,03553;  87,70461;   0,00000;  16,86181;   0,00000;  -0,97068
2021-01-14 22:20:00; 1,95782; 297,02884;   0,86616;  11,35710;  10,97620;   1,59087;  88,04050;   0,00000;  16,86151;   0,00000;  -0,90595
2021-01-14 22:50:00; 1,93315; 319,03455;   1,27057;  11,35710;  10,98374;   1,56147;  87,16380;   0,00000;  16,85854;   0,00000;  -0,83219
2021-01-14 22:40:00; 1,94085; 320,80142;   1,11344;  11,35396;  10,98270;   1,43407;  87,08391;   0,00000;  16,85736;   0,00000;  -0,67961
2021-01-14 21:00:00; 2,04268; 319,16205;   1,93517;  11,35290;  10,99314;   2,36180;  85,50610;   0,00000;  16,86270;   0,00000;  -0,48626
2021-01-14 21:20:00; 2,01050; 320,13434;   0,98408;  11,35579;  10,98868;   1,35077;  86,49340;   0,00000;  16,85884;   0,00000;  -0,82285
2021-01-14 21:30:00; 1,99907; 291,46362;   0,61201;  11,35633;  10,98270;   1,00450;  87,03960;   0,00000;  16,85736;   0,00000;  -0,82211
2021-01-14 21:40:00; 1,98723; 255,53491;   0,50927;  11,35631;  10,97932;   0,70723;  86,94170;   0,00000;  16,85883;   0,00000;  -0,76861
2021-01-14 21:50:00; 1,97506; 277,15480;   0,58849;  11,35579;  10,98062;   1,13843;  86,99810;   0,00000;  16,86093;   0,00000;  -0,79621
2021-01-14 22:00:00; 1,96984; 266,39890;   0,55925;  11,35685;  10,97880;   0,95550;  86,97340;   0,00000;  16,85825;   0,00000;  -0,79693
2021-01-14 20:00:00; 2,11901; 320,32883;   1,54252;  11,35712;  10,98764;   1,79013;  85,38030;   0,00000;  16,85647;   0,00000;  -0,64758
2021-01-14 19:30:00; 2,15585; 232,22618;   0,87759;  11,35368;  10,99734;   1,38017;  84,85941;   0,00000;  16,85736;   0,00000;  -0,58696
2021-01-14 20:30:00; 2,08801; 319,98102;   2,26298;  11,35368;  10,99341;   2,56433;  85,97340;   0,00000;  16,86033;   0,00000;  -0,63267
2021-01-14 20:10:00; 2,11587; 323,68542;   1,73505;  11,35619;  10,99194;   2,00900;  85,50645;   0,00000;  16,85859;   0,00000;  -0,66461
2021-01-14 20:50:00; 2,05757; 319,71304;   2,28618;  11,35421;  10,99236;   2,70153;  85,57441;   0,00000;  16,86092;   0,00000;  -0,50775
2021-01-14 21:10:00; 2,02934; 318,20187;   1,34930;  11,35764;  10,98868;   1,58760;  85,69170;   0,00000;  16,85915;   0,00000;  -0,58750
2021-01-14 19:10:00; 2,17421; 233,06342;   1,68397;  11,35447;  10,99944;   2,06617;  84,97180;   0,00000;  16,85586;   0,00000;  -0,33708
2021-01-14 19:00:00; 2,18268; 227,47499;   1,64101;  11,35447;  10,99996;   1,96000;  84,62971;   0,00000;  16,85764;   0,00000;  -0,32174
2021-01-14 19:20:00; 2,15790; 235,96971;   1,23905;  11,35474;  10,99866;   1,88977;  84,19580;   0,00000;  16,85677;   0,00000;  -0,28159
2021-01-14 19:40:00; 2,13892; 263,25732;   0,60907;  11,35684;  10,98816;   0,81177;  85,40060;   0,00000;  16,85795;   0,00000;  -0,74433
2021-01-14 19:50:00; 2,13651; 305,79245;   0,97739;  11,35684;  10,98686;   1,82443;  85,82519;   0,00000;  16,85827;   0,00000;  -0,81811
2021-01-14 20:20:00; 2,10281; 320,58970;   1,64531;  11,35674;  10,99082;   2,05310;  85,95511;   0,00000;  16,85683;   0,00000;  -0,72646
2021-01-14 18:00:00; 2,26443; 323,32123;   2,10324;  11,35290;  11,01088;   2,70807;  82,49900;   0,00000;  16,85675;   0,00000;   0,16539
2021-01-14 17:50:00; 2,27852; 318,93137;   1,73199;  11,35447;  11,01193;   2,39120;  82,23289;   0,00000;  16,86062;   0,00000;   0,22839
2021-01-14 18:30:00; 2,22039; 322,44232;   1,41316;  11,35369;  11,00672;   1,75747;  83,09971;   0,00000;  16,85676;   0,00000;  -0,00764
2021-01-14 18:20:00; 2,23283; 317,80550;   1,52782;  11,35526;  11,00802;   1,86200;  83,10820;   0,00000;  16,85853;   0,00000;  -0,00155
2021-01-14 18:40:00; 2,20639; 297,15646;   0,87939;  11,35474;  11,00542;   1,62843;  83,16850;   0,00000;  16,85733;   0,00000;  -0,04264
2021-01-14 18:50:00; 2,19191; 230,11403;   1,38147;  11,35474;  11,00178;   1,84730;  83,67879;   0,00000;  16,85675;   0,00000;  -0,15650
2021-01-14 16:40:00; 2,38001; 319,80945;   2,29647;  11,35472;  11,02101;   3,40223;  77,57567;   0,00000;  16,86078;   0,00000;   1,04257
2021-01-14 17:20:00; 2,32156; 309,68173;   1,69213;  11,35184;  11,01271;   2,53167;  80,10890;   0,00000;  16,85913;   0,00000;   0,59614
2021-01-14 17:10:00; 2,33853; 316,82670;   1,78785;  11,35395;  11,01375;   2,45980;  79,71190;   0,00000;  16,86122;   0,00000;   0,62513
2021-01-14 17:30:00; 2,30419; 319,00446;   2,03889;  11,35393;  11,01140;   2,60517;  80,50829;   0,00000;  16,86241;   0,00000;   0,55553
2021-01-14 17:40:00; 2,29196; 311,92227;   1,76188;  11,35448;  11,01401;   2,42713;  81,41490;   0,00000;  16,86273;   0,00000;   0,39558
2021-01-14 18:10:00; 2,24900; 322,23810;   1,32676;  11,35317;  11,01088;   1,87180;  82,82620;   0,00000;  16,86033;   0,00000;   0,03623
2021-01-14 16:00:00; 2,43236; 321,62625;   2,53346;  11,35394;  11,03048;   3,53127;  75,98560;   0,00000;  16,86331;   0,00000;   1,54285
2021-01-14 16:10:00; 2,42009; 320,42807;   2,84118;  11,35237;  11,02892;   3,40877;  75,90970;   0,00000;  16,86420;   0,00000;   1,48935
2021-01-14 16:30:00; 2,39642; 318,95123;   2,60042;  11,35525;  11,02306;   3,34670;  77,21564;   0,00000;  16,86319;   0,00000;   1,14307
2021-01-14 16:20:00; 2,41252; 318,69260;   2,96401;  11,35342;  11,02684;   3,69787;  76,39020;   0,00000;  16,86002;   0,00000;   1,32860
2021-01-14 16:50:00; 2,36705; 312,58950;   1,46085;  11,35579;  11,01848;   2,51043;  78,54050;   0,00000;  16,86122;   0,00000;   0,84364
2021-01-14 17:00:00; 2,34944; 309,99866;   1,61814;  11,35367;  11,01478;   2,42550;  79,19939;   0,00000;  16,86064;   0,00000;   0,71374
2021-01-14 14:40:00; 2,48936; 306,10178;   2,00959;  11,35571;  11,03514;   2,93837;  78,25845;  21,64707;  16,87568;   0,00000;   1,75132
2021-01-14 15:20:00; 2,47547; 319,32250;   2,26396;  11,35817;  11,03204;   2,71133;  75,93820;   0,51826;  16,86480;   0,00000;   1,57708
2021-01-14 15:10:00; 2,48967; 309,89330;   2,68879;  11,35552;  11,03595;   3,38753;  75,47770;   9,24457;  16,87108;   0,00000;   1,71792
2021-01-14 15:50:00; 2,44531; 318,39180;   2,09012;  11,35352;  11,02912;   2,90080;  76,18678;   0,00000;  16,86510;   0,00000;   1,49102
2021-01-14 15:30:00; 2,46855; 317,08734;   2,28585;  11,35579;  11,02892;   3,41693;  76,26440;   0,00000;  16,86780;   0,00000;   1,45880
2021-01-14 15:40:00; 2,45452; 315,28076;   2,46425;  11,35429;  11,02568;   3,21767;  75,92928;   0,00000;  16,86537;   0,00000;   1,50405
2021-01-14 12:50:00; 2,46393; 321,98410;   3,34952;  11,36004;  11,05658;   4,95553;  72,21374;  96,18216;  16,87700;   0,00000;   2,91634
2021-01-14 13:40:00; 2,46986; 272,43637;   1,75992;  11,35869;  11,04330;   2,58720;  75,92100;  70,30066;  16,87700;   0,00000;   2,47357
2021-01-14 14:20:00; 2,48938; 303,69165;   2,06780;  11,35894;  11,03753;   3,19643;  77,17360;  32,10389;  16,87700;   0,00000;   2,04260
2021-01-14 14:30:00; 2,48978; 261,02580;   1,62517;  11,35658;  11,03699;   2,78157;  77,94319;  22,76126;  16,87613;   0,00000;   1,93397
2021-01-14 15:00:00; 2,48951; 307,52457;   2,12872;  11,35763;  11,03621;   3,01513;  77,47720;  22,62119;  16,87080;   0,00000;   1,71962
2021-01-14 14:50:00; 2,48913; 324,67374;   1,73678;  11,35617;  11,03432;   2,40917;  78,46811;  19,15836;  16,87505;   0,00000;   1,71785
2021-01-14 10:30:00; 2,26317; 308,67868;   2,44641;  11,36817;  11,09562;   3,54597;  63,06930; 307,34668;  16,88600;   0,00000;   4,54396
2021-01-14 13:50:00; 2,47119; 257,75223;   1,45334;  11,35736;  11,04408;   1,73787;  76,54050;  69,12416;  16,87700;   0,00000;   2,35744
2021-01-14 11:20:00; 2,37785; 321,71683;   3,09419;  11,36343;  11,08539;   4,90980;  61,80920; 297,36676;  16,88180;   0,00000;   4,88392
2021-01-14 14:00:00; 2,48657; 301,21954;   2,04379;  11,35235;  11,04357;   2,87467;  75,53971; 105,00997;  16,87700;   0,00000;   2,80078
2021-01-14 13:10:00; 2,46777; 320,00296;   2,72293;  11,35894;  11,04826;   3,45287;  73,17910;  94,02583;  16,87700;   0,00000;   2,63684
2021-01-14 13:00:00; 2,46569; 314,96960;   2,84236;  11,35968;  11,04829;   4,65827;  72,80966;  60,56914;  16,87700;   0,00000;   2,73081
2021-01-14 13:20:00; 2,46823; 297,21820;   2,19602;  11,35764;  11,04644;   2,64600;  73,36530;  67,93193;  16,87700;   0,00000;   2,59352
2021-01-14 13:30:00; 2,46912; 276,34995;   2,13199;  11,35606;  11,04592;   2,90407;  75,57519;  64,90759;  16,87700;   0,00000;   2,33768
2021-01-14 14:10:00; 2,48876; 288,24744;   1,86608;  11,35763;  11,04382;   2,49573;  75,79690;  32,72019;  16,87700;   0,00000;   2,43361
2021-01-14 10:00:00; 2,22518; 300,41043;   2,76442;  11,37215;  11,08851;   3,98370;  69,99541; 163,02667;  16,88899;   0,00000;   2,93253
2021-01-14 07:10:00; 2,07352; 215,12360;   1,54595;  11,37162;  11,07204;   1,96000;  89,53770;  20,10096;  16,90840;   0,00000;   0,19822
2021-01-14 07:30:00; 2,07503; 235,62201;   1,15023;  11,37052;  11,07210;   1,68233;  87,74745;  20,68451;  16,90457;   0,00000;   0,52487
2021-01-14 10:10:00; 2,24288; 318,31512;   2,74964;  11,36937;  11,09006;   3,96083;  64,92155; 262,69363;  16,88954;   0,00000;   4,09699
2021-01-14 10:20:00; 2,25733; 312,55667;   2,96759;  11,36877;  11,09392;   4,26300;  64,27078; 284,86804;  16,88767;   0,00000;   4,16323
2021-01-14 10:40:00; 2,28106; 295,54572;   2,62869;  11,36634;  11,10239;   4,43123;  62,20180; 355,85712;  16,88540;   0,00000;   4,93662
2021-01-14 07:40:00; 2,07471; 227,90855;   1,00466;  11,37188;  11,07913;   1,49940;  88,03330;  22,25729;  16,90511;   0,00000;   0,55943
2021-01-14 11:00:00; 2,32678; 320,91670;   3,22616;  11,36395;  11,09380;   4,28750;  61,71920; 331,08900;  16,88450;   0,00000;   4,84415
2021-01-14 10:50:00; 2,30137; 319,01825;   3,16818;  11,36501;  11,09718;   3,69133;  61,21510; 309,82110;  16,88420;   0,00000;   4,79303
2021-01-14 11:10:00; 2,35102; 318,57443;   4,03744;  11,36396;  11,08983;   4,88857;  61,17120; 329,46365;  16,88210;   0,00000;   4,86667
2021-01-14 08:00:00; 2,08157; 218,58044;   0,84803;  11,37137;  11,07651;   1,40303;  88,30810;  24,83433;  16,90153;   0,00000;   0,64363
2021-01-14 11:30:00; 2,40324; 323,17148;   4,25010;  11,36290;  11,08407;   5,64970;  62,91030; 248,47014;  16,88060;   0,00000;   4,57371
2021-01-14 11:50:00; 2,44352; 320,80142;   3,48455;  11,36237;  11,06448;   4,58967;  69,45430;  58,66944;  16,87790;   0,00000;   3,16697
2021-01-14 11:40:00; 2,42530; 320,85315;   3,87329;  11,36395;  11,07441;   5,10580;  64,99370;  85,48377;  16,87910;   0,00000;   3,89872
2021-01-14 12:10:00; 2,45245; 320,56732;   2,83024;  11,35920;  11,06188;   3,58517;  72,45900;  23,58370;  16,87760;   0,00000;   2,73157
2021-01-14 12:00:00; 2,44637; 324,50363;   3,05499;  11,36238;  11,06214;   4,04903;  72,02779;  32,28999;  16,87820;   0,00000;   2,83464
2021-01-14 12:20:00; 2,45978; 320,71347;   3,28235;  11,36054;  11,06084;   4,14213;  72,05080;  36,94667;  16,87700;   0,00000;   2,64982
2021-01-14 12:40:00; 2,46181; 315,63043;   2,34269;  11,36106;  11,05743;   3,73707;  72,73880; 116,67163;  16,87700;   0,00000;   2,77547
2021-01-14 12:30:00; 2,46292; 323,25122;   2,95617;  11,36316;  11,05242;   3,69133;  70,73410;  57,73402;  16,87700;   0,00000;   2,77498
2021-01-14 09:00:00; 2,13128; 292,11826;   1,40712;  11,37427;  11,09010;   2,12660;  81,52580;  93,28603;  16,89468;   0,00000;   2,45644
