DATE; Széllökés; Talajnedvesség 30 cm; Talajnedvesség 90 cm; Besugárzás; Csapadék; Talajnedvesség 60 cm; Szélsebesség; Levegő-páratartalom; Levegő-hőmérséklet; Talajhőmérséklet 0 cm; Szélirány; Levélnedvesség
2021-01-14 18:00:00; 1,96463;  35,08979;  28,78540;   0,00000;   0,00000;  52,20218;   1,40097;  85,42474;   0,48869;   3,27787; 294,08090;-9999,00000
2021-01-14 17:00:00; 2,02234;  35,12776;  28,78540;   0,00000;   0,00000;  52,21211;   1,53352;  84,27756;   0,98032;   3,31441; 293,12885;-9999,00000
2021-01-14 19:00:00; 1,68397;  35,06852;  28,78540;   0,00000;   0,00000;  52,19853;   1,29700;  85,80350;   0,02113;   3,21753; 289,99817;-9999,00000
2021-01-14 20:00:00; 1,73351;  35,04473;  28,78540;   0,00000;   0,00000;  52,19568;   1,26220;  87,62424;  -0,32403;   3,14384; 293,07040;-9999,00000
2021-01-14 21:00:00; 1,06521;  35,02194;  28,78540;   0,00000;   0,00000;  52,19456;   0,66292;  90,01701;  -1,01843;   3,06529; 276,88920;-9999,00000
2021-01-14 22:00:00; 0,96666;  35,00629;  28,78540;   0,00000;   0,00000;  52,19038;   0,66187;  91,56266;  -1,50769;   2,97905; 280,55770;-9999,00000
2021-01-14 14:00:00; 2,53657;  35,15883;  28,78981;  28,77351;   0,00000;  52,21532;   1,89543;  83,16381;   1,58041;   3,33367; 294,67685;-9999,00000
2021-01-14 15:00:00; 1,83206;  35,13570;  28,78540;   0,00000;   0,00000;  52,21493;   1,26119;  84,96371;   1,32813;   3,35175; 296,86075;-9999,00000
2021-01-14 16:00:00; 1,82879;  35,13533;  28,78540;   0,00000;   0,00000;  52,21501;   1,38827;  86,46545;   1,01995;   3,33684; 292,83548;-9999,00000
2021-01-14 12:00:00; 2,90434;  35,17030;  28,80650; 106,72299;   0,00000;  52,22479;   1,83180;  71,75918;   2,73399;   3,16703; 286,32486;-9999,00000
2021-01-14 13:00:00; 2,57740;  35,16329;  28,80211;  68,20050;   0,00000;  52,21888;   1,86618;  76,14322;   2,25502;   3,28103; 295,29767;-9999,00000
2021-01-14 10:00:00; 1,59740;  35,14921;  28,78540; 141,04130;   0,00000;  52,22488;   1,13558;  89,71868;   1,27510;   2,91763; 268,82430;-9999,00000
2021-01-14 11:00:00; 2,62313;  35,17879;  28,79180; 278,99173;   0,00000;  52,21905;   1,83148;  76,44424;   2,95924;   2,99970; 280,05222;-9999,00000
2021-01-14 01:00:00; 3,37447;  35,17290;  28,82100;   0,00000;   0,00000;  52,29033;   2,58396;  86,10022;   0,40483;   2,97896; 196,14165;-9999,00000
2021-01-14 02:00:00; 2,75571;  35,17350;  28,81603;   0,00000;   0,00000;  52,28584;   1,99860;  83,66150;   0,48697;   2,94432; 189,70610;-9999,00000
2021-01-14 03:00:00; 2,46198;  35,17107;  28,81488;   0,00000;   0,00000;  52,27190;   1,81825;  85,07288;   0,17741;   2,91918; 192,92781;-9999,00000
2021-01-14 04:00:00; 1,18879;  35,14830;  28,82059;   0,00000;   0,00000;  52,26944;   0,80245;  88,72034;  -0,20024;   2,89585; 178,64270;-9999,00000
2021-01-14 05:00:00; 1,13108;  35,13891;  28,82035;   0,00000;   0,00000;  52,26928;   0,72038;  91,94979;  -0,27832;   2,89024; 164,01445;-9999,00000
2021-01-14 06:00:00; 1,60611;  35,13606;  28,80460;   1,16265;   0,00000;  52,26935;   1,13277;  89,58947;  -0,08391;   2,87748; 179,75935;-9999,00000
2021-01-14 07:00:00; 2,00356;  35,13572;  28,80008;  31,51811;   0,00000;  52,26921;   1,48996;  88,84618;  -0,14049;   2,87126; 185,69751;-9999,00000
2021-01-14 08:00:00; 2,59673;  35,14893;  28,78622; 152,22276;   0,00000;  52,26766;   2,01343;  83,70886;   0,58265;   2,87060; 201,84499;-9999,00000
2021-01-14 09:00:00; 2,27986;  35,13969;  28,78552;  43,87315;   0,00000;  52,26653;   1,63614;  89,57307;   0,38782;   2,90551; 223,07477;-9999,00000
2021-01-13 23:00:00; 3,93933;  35,20307;  28,82806;   0,00000;   0,00000;  52,28911;   3,31043;  86,98364;   0,29703;   3,06806; 204,86460;-9999,00000
2021-01-14 00:00:00; 3,38998;  35,19041;  28,82451;   0,00000;   0,00000;  52,28685;   2,71071;  87,71750;   0,27503;   3,02076; 202,27596;-9999,00000
2021-01-11 23:00:00; 0,00000;  34,89243;  28,97647;   0,00000;   0,00000;  52,48323;   0,00000;  99,99799;  -0,79696;   3,06030;   0,00000;-9999,00000
2021-01-12 00:00:00; 0,00000;  34,89295;  28,97600;   0,00000;   0,00000;  52,48431;   0,00000;  99,99799;  -0,88220;   3,08817;   0,00000;-9999,00000
2021-01-12 01:00:00; 0,00000;  34,89062;  28,98901;   0,00000;   0,00000;  52,47366;   0,00000;  99,99799;  -0,97338;   3,10354;   0,00000;-9999,00000
2021-01-12 22:00:00; 1,52145;  35,22982;  28,87205;   0,00000;   0,00000;  52,35707;   1,12129;  97,97979;  -1,00720;   3,15319; 193,89618;-9999,00000
2021-01-12 20:00:00; 1,78469;  35,22192;  28,87250;   0,00000;   0,00000;  52,35055;   1,28787;  99,48837;  -0,85719;   3,24740; 184,87424;-9999,00000
2021-01-12 19:00:00; 1,80783;  35,20439;  28,87250;   0,00000;   0,00000;  52,35286;   1,31654;  99,10165;  -0,87336;   3,30245; 179,41965;-9999,00000
2021-01-12 21:00:00; 1,99512;  35,22796;  28,87250;   0,00000;   0,00000;  52,35332;   1,51455;  96,84353;  -0,92180;   3,19942; 202,32341;-9999,00000
2021-01-12 04:00:00; 0,00000;  34,89870;  28,97624;   0,00000;   0,00000;  52,43922;   0,00000;  99,99799;  -0,89534;   3,13990;   0,00000;-9999,00000
2021-01-12 05:00:00; 0,00000;  34,90799;  28,95986;   0,00000;   0,00000;  52,43650;   0,00000;  99,99799;  -0,81315;   3,14459;   0,00000;-9999,00000
2021-01-12 06:00:00; 0,00000;  34,91661;  28,95980;   2,45894;   0,00000;  52,43093;   0,00000;  99,99799;  -0,73156;   3,15990;   0,00000;-9999,00000
2021-01-12 07:00:00; 0,00000;  34,91954;  28,95980;  16,55882;   0,00000;  52,40291;   0,00000;  99,99799;  -0,51672;   3,17638;   0,00000;-9999,00000
2021-01-12 08:00:00; 0,00000;  34,93332;  28,91587;  36,53312;   0,00000;  52,37262;   0,00000;  99,99799;  -0,23793;   3,19676;   0,00000;-9999,00000
2021-01-12 09:00:00; 0,59862;  34,98117;  28,83901;  57,70269;   0,07246;  52,32358;   0,27996;  99,69714;   0,08100;   3,22070; 292,67166;-9999,00000
2021-01-12 10:00:00; 0,64816;  34,99664;  28,86536;  82,74744;   0,14493;  52,34517;   0,36739;  97,39062;   0,46186;   3,25536; 259,69382;-9999,00000
2021-01-12 11:00:00; 0,89534;  35,05087;  28,87260;  79,16115;   0,07246;  52,34460;   0,57019;  97,11502;   0,46497;   3,29698; 224,85999;-9999,00000
2021-01-12 12:00:00; 0,88608;  35,08055;  28,87357;  77,63271;   0,03623;  52,34452;   0,46768;  97,07137;   0,66981;   3,34421; 244,72638;-9999,00000
2021-01-12 13:00:00; 0,81503;  35,12316;  28,89245;  48,64084;   0,00000;  52,35507;   0,45048;  97,38743;   0,64651;   3,38764; 256,64080;-9999,00000
2021-01-12 14:00:00; 0,88608;  35,16315;  28,90651;  27,93919;   0,00000;  52,35957;   0,38438;  96,85806;   0,39391;   3,42150; 249,20908;-9999,00000
2021-01-12 15:00:00; 0,91222;  35,17916;  28,88875;   0,83711;   0,00000;  52,35992;   0,54493;  97,98478;   0,07387;   3,43285; 178,32098;-9999,00000
2021-01-12 16:00:00; 1,35213;  35,19429;  28,87900;   0,00000;   0,00000;  52,35952;   0,85712;  98,71481;  -0,25236;   3,41960; 175,27586;-9999,00000
2021-01-12 17:00:00; 1,62680;  35,20616;  28,87344;   0,00000;   0,00000;  52,35327;   1,08149;  98,35797;  -0,18498;   3,38961; 191,02141;-9999,00000
2021-01-12 18:00:00; 1,82661;  35,20695;  28,87255;   0,00000;   0,00000;  52,35330;   1,37630;  98,43735;  -0,50128;   3,35315; 187,49252;-9999,00000
2021-01-12 02:00:00; 0,00000;  34,88939;  28,99767;   0,00000;   0,00000;  52,46086;   0,00000;  99,99799;  -0,95513;   3,12076;   0,00000;-9999,00000
2021-01-12 03:00:00; 0,00000;  34,88770;  29,00030;   0,00000;   0,00000;  52,45174;   0,00000;  99,99799;  -1,03344;   3,12692;   0,00000;-9999,00000
2021-01-13 19:00:00; 1,43162;  35,22494;  28,82890;   0,00000;   0,00000;  52,29169;   1,02266;  80,00195;   0,47942;   3,43247; 197,10631;-9999,00000
2021-01-13 20:00:00; 2,30572;  35,21302;  28,82890;   0,00000;   0,00000;  52,29181;   1,86591;  79,41123;   0,42590;   3,32732; 204,12315;-9999,00000
2021-01-13 21:00:00; 3,15070;  35,18930;  28,82890;   0,00000;   0,00000;  52,29552;   2,60870;  79,62221;   0,21359;   3,22417; 205,52771;-9999,00000
2021-01-13 17:00:00; 1,02192;  35,26633;  28,82890;   0,00000;   0,00000;  52,28274;   0,62203;  77,30363;   1,31439;   3,63061; 254,41809;-9999,00000
2021-01-13 18:00:00; 1,25331;  35,23538;  28,82890;   0,00000;   0,00000;  52,28692;   0,69713;  78,49028;   0,85962;   3,53337; 213,29387;-9999,00000
2021-01-13 16:00:00; 1,56364;  35,27835;  28,82890;   0,00000;   0,00000;  52,27904;   1,04588;  76,52772;   1,86237;   3,72093; 219,42844;-9999,00000
2021-01-13 15:00:00; 1,97906;  35,29332;  28,82848;   0,50620;   0,00000;  52,27690;   1,32737;  74,49439;   2,75476;   3,76662; 287,44550;-9999,00000
2021-01-13 13:00:00; 2,54201;  35,32263;  28,82756; 211,43450;   0,00000;  52,26905;   1,76731;  65,75724;   5,09022;   3,60475; 297,24057;-9999,00000
2021-01-13 14:00:00; 2,01989;  35,30644;  28,82737;  42,39126;   0,00000;  52,27367;   1,43791;  69,38330;   3,95604;   3,73380; 288,98035;-9999,00000
2021-01-13 12:00:00; 3,14988;  35,32265;  28,82641; 238,20937;   0,00000;  52,26888;   2,33047;  64,34300;   4,91045;   3,42138; 307,23538;-9999,00000
2021-01-13 11:00:00; 3,74796;  35,30637;  28,82716; 302,01303;   0,00000;  52,26923;   2,66678;  64,84866;   4,58446;   3,20031; 309,96045;-9999,00000
2021-01-13 08:00:00; 2,11925;  35,27257;  28,79024; 239,05511;   0,03623;  52,25665;   1,40178;  92,03955;   1,13471;   2,82009; 221,11142;-9999,00000
2021-01-13 09:00:00; 2,43258;  35,30157;  28,82730; 324,32950;   0,03623;  52,27057;   1,77275;  82,76681;   2,80814;   2,86672; 288,80356;-9999,00000
2021-01-13 10:00:00; 3,01459;  35,31273;  28,82806; 284,70105;   0,00000;  52,27206;   2,29034;  75,79673;   3,56931;   3,00597; 300,01230;-9999,00000
2021-01-13 04:00:00; 2,24556;  35,23098;  28,85533;   0,00000;   0,00000;  52,31705;   1,74494;  99,99799;  -0,83514;   2,96044; 184,34538;-9999,00000
2021-01-13 05:00:00; 2,88937;  35,23085;  28,86375;   0,00000;   0,00000;  52,31522;   2,30638;  99,98455;  -0,76207;   2,91770; 201,53780;-9999,00000
2021-01-13 06:00:00; 2,62640;  35,22509;  28,86707;   3,30980;   0,00000;  52,31831;   2,07403;  99,48541;  -0,98465;   2,88497; 205,84224;-9999,00000
2021-01-13 00:00:00; 1,28380;  35,23033;  28,84219;   0,00000;   0,00000;  52,34322;   0,89512;  99,20818;  -0,90635;   3,07749; 170,95023;-9999,00000
2021-01-13 01:00:00; 1,23643;  35,23085;  28,83299;   0,00000;   0,00000;  52,33323;   0,82995;  99,75201;  -0,91728;   3,05088; 159,86830;-9999,00000
2021-01-13 02:00:00; 1,52798;  35,23072;  28,83511;   0,00000;   0,00000;  52,32598;   1,00047;  99,91715;  -0,84845;   3,02887; 168,72960;-9999,00000
2021-01-13 03:00:00; 2,17043;  35,23070;  28,84302;   0,00000;   0,00000;  52,31924;   1,57206;  99,99799;  -0,81927;   2,99555; 180,61382;-9999,00000
2021-01-12 23:00:00; 1,34587;  35,23040;  28,86431;   0,00000;   0,00000;  52,35251;   0,92268;  98,98138;  -1,00887;   3,11224; 174,88641;-9999,00000
2021-01-13 07:00:00; 2,45735;  35,22006;  28,83089; 101,34861;   0,00000;  52,28295;   1,91257;  97,51936;  -0,52542;   2,84685; 205,10940;-9999,00000
2021-01-13 22:00:00; 2,82512;  35,19319;  28,82890;   0,00000;   0,00000;  52,29509;   2,28352;  83,11460;   0,06233;   3,13170; 202,50174;-9999,00000
2021-01-10 19:00:00; 2,42659;  34,80679;  29,20129;   0,00000;   0,00000;  52,80775;   1,95001;  99,97124;  -1,28312;   2,75371; 349,54126;-9999,00000
2021-01-10 18:00:00; 2,27224;  34,82712;  29,22208;   0,00000;   0,00000;  52,82206;   1,90351;  99,90408;  -1,60129;   2,76881; 354,54227;-9999,00000
2021-01-10 20:00:00; 3,27021;  34,80496;  29,17885;   0,00000;   0,00000;  52,78499;   2,72522;  99,72781;  -1,20731;   2,74050; 354,42930;-9999,00000
2021-01-10 22:00:00; 3,96301;  34,75988;  29,17851;   0,00000;   0,00000;  52,72572;   3,09783;  99,22293;  -0,84740;   2,72526; 356,35284;-9999,00000
2021-01-10 21:00:00; 3,51248;  34,77771;  29,17840;   0,00000;   0,00000;  52,76587;   2,87195;  99,48090;  -1,09942;   2,73871; 353,82132;-9999,00000
2021-01-10 17:00:00; 3,59551;  34,83301;  29,22220;   0,00000;   0,00000;  52,84844;   3,00446;  99,99799;  -1,84020;   2,80353; 355,95245;-9999,00000
2021-01-10 15:00:00; 3,66656;  34,89869;  29,22415;   0,25550;   0,00000;  52,87091;   2,90633;  99,99799;  -2,06615;   2,88985;   2,62290;-9999,00000
2021-01-10 16:00:00; 3,45504;  34,85708;  29,22220;   0,00000;   0,00000;  52,86282;   2,80961;  99,99799;  -2,06171;   2,84132; 357,55737;-9999,00000
2021-01-10 14:00:00; 4,23169;  34,94707;  29,22466;   5,45494;   0,00000;  52,88792;   3,55077;  99,99799;  -1,92943;   2,93633; 357,46735;-9999,00000
2021-01-10 12:00:00; 3,55087;  35,00123;  29,23906;  38,67749;   0,00000;  52,93171;   2,84974;  99,99799;  -2,14340;   3,00572; 359,39334;-9999,00000
2021-01-10 13:00:00; 3,50159;  34,98100;  29,22672;  19,40394;   0,00000;  52,89415;   2,84517;  99,99799;  -1,99981;   2,97297; 358,66270;-9999,00000
2021-01-10 11:00:00; 3,74959;  35,02501;  29,25563;  42,05081;   0,00000;  52,95344;   2,92968;  99,99799;  -2,18733;   3,03937; 355,55588;-9999,00000
2021-01-10 10:00:00; 3,51956;  35,06136;  29,26542;  44,44021;   0,00000;  52,99327;   2,80892;  99,99799;  -2,09834;   3,07216;   6,05707;-9999,00000
2021-01-10 09:00:00; 3,17602;  35,09308;  29,26585;  42,56097;   0,00000;  52,99452;   2,60005;  99,99799;  -2,10327;   3,09587; 359,95813;-9999,00000
2021-01-10 05:00:00; 2,26679;  35,16362;  29,26610;   0,00000;   0,00000;  53,06517;   1,66761;  99,99799;  -2,16215;   3,21183;  12,31681;-9999,00000
2021-01-10 06:00:00; 2,60217;  35,14338;  29,26610;   1,42049;   0,00000;  53,05396;   1,97660;  99,99799;  -1,90938;   3,17019;   0,71825;-9999,00000
2021-01-10 04:00:00; 2,58638;  35,20038;  29,26610;   0,00000;   0,00000;  53,08770;   2,04123;  99,99799;  -2,38162;   3,25937;   2,86715;-9999,00000
2021-01-10 03:00:00; 2,29347;  35,22954;  29,26610;   0,00000;   0,00000;  53,10852;   1,69241;  99,99799;  -2,33395;   3,30836;   7,92881;-9999,00000
2021-01-10 08:00:00; 2,63729;  35,12020;  29,26610;  24,16012;   0,00000;  53,02187;   1,93054;  99,99799;  -2,03180;   3,11827;  11,96302;-9999,00000
2021-01-10 07:00:00; 2,17941;  35,13188;  29,26610;  11,16834;   0,00000;  53,03676;   1,62438;  99,99799;  -1,79471;   3,13672;   8,45509;-9999,00000
2021-01-09 23:00:00; 1,17328;  35,32748;  29,30838;   0,00000;   0,00000;  53,21382;   0,79897;  99,99799;  -2,72321;   3,52524;  10,97805;-9999,00000
2021-01-10 00:00:00; 1,97334;  35,31313;  29,30422;   0,00000;   0,00000;  53,19027;   1,48250;  99,99799;  -2,63225;   3,47410;   4,48002;-9999,00000
2021-01-10 01:00:00; 2,32015;  35,27363;  29,27219;   0,00000;   0,00000;  53,16189;   1,80416;  99,99799;  -2,57374;   3,42132;   0,97575;-9999,00000
2021-01-10 02:00:00; 2,58584;  35,25425;  29,26639;   0,00000;   0,00000;  53,12403;   1,87326;  99,99799;  -2,45158;   3,36537;   3,88177;-9999,00000
2021-01-11 20:00:00; 0,00000;  34,85304;  29,00350;   0,00000;   0,00000;  52,49819;   0,00000;  99,99799;  -0,80862;   2,99689;   0,00000;-9999,00000
2021-01-11 21:00:00; 0,00000;  34,85934;  29,00357;   0,00000;   0,00000;  52,48628;   0,00000;  99,99799;  -0,77752;   3,01580;   0,00000;-9999,00000
2021-01-11 18:00:00; 0,29754;  34,84380;  29,03560;   0,00000;   0,00000;  52,51465;   0,20755;  99,99799;  -0,91363;   2,95360; 350,55386;-9999,00000
2021-01-11 19:00:00; 0,00000;  34,85265;  29,00404;   0,00000;   0,00000;  52,52059;   0,00000;  99,99799;  -0,87500;   2,97705;   0,00000;-9999,00000
2021-01-11 17:00:00; 0,63727;  34,83628;  29,04720;   0,00000;   0,00000;  52,52086;   0,44855;  99,99799;  -0,62711;   2,92229; 330,06122;-9999,00000
2021-01-11 16:00:00; 0,58174;  34,81492;  29,04720;   0,00000;   0,00000;  52,54077;   0,34706;  99,99799;  -0,51829;   2,89565; 318,34674;-9999,00000
2021-01-11 14:00:00; 2,02778;  34,80519;  29,08895;  12,64872;   0,00000;  52,52578;   1,62563;  98,86075;  -0,10133;   2,86572; 357,28810;-9999,00000
2021-01-11 15:00:00; 0,92392;  34,80643;  29,06381;   0,51101;   0,00000;  52,54496;   0,58250;  99,99799;  -0,43212;   2,87369; 328,31775;-9999,00000
2021-01-11 13:00:00; 2,31498;  34,79614;  29,09090;  25,31852;   0,00000;  52,52005;   1,83167;  97,03815;   0,06804;   2,83914; 356,10104;-9999,00000
2021-01-11 12:00:00; 2,13667;  34,77411;  29,09090;  61,57314;   0,00000;  52,51698;   1,66667;  95,76925;   0,23879;   2,79586; 349,88290;-9999,00000
2021-01-11 22:00:00; 0,00000;  34,87598;  29,00217;   0,00000;   0,00000;  52,48117;   0,00000;  99,99799;  -0,74863;   3,03746;   0,00000;-9999,00000
2021-01-11 10:00:00; 2,75570;  34,74750;  29,09537; 127,85268;   0,00000;  52,53686;   2,29687;  95,71509;  -0,19318;   2,71476; 356,08426;-9999,00000
2021-01-11 11:00:00; 2,38630;  34,76700;  29,09090; 103,98360;   0,00000;  52,52362;   2,03753;  95,52612;   0,06753;   2,74733; 353,57385;-9999,00000
2021-01-10 23:00:00; 3,77953;  34,75546;  29,17840;   0,00000;   0,00000;  52,71707;   2,99821;  98,03530;  -0,84159;   2,71520; 357,22577;-9999,00000
2021-01-11 09:00:00; 2,83574;  34,74237;  29,09229;  64,27256;   0,03623;  52,54868;   2,32480;  97,50851;  -0,57413;   2,69622; 356,72406;-9999,00000
2021-01-11 08:00:00; 2,50199;  34,72264;  29,12163;  86,53878;   0,00000;  52,58019;   2,00946;  99,04691;  -0,93816;   2,68120; 354,52844;-9999,00000
2021-01-11 07:00:00; 2,72930;  34,70608;  29,13087;  45,31016;   0,00000;  52,60410;   2,14692;  99,96618;  -1,16196;   2,67062; 346,64468;-9999,00000
2021-01-11 06:00:00; 2,41407;  34,70227;  29,12575;   6,98233;   0,00000;  52,61459;   1,99224;  99,99799;  -1,36324;   2,66198; 330,67938;-9999,00000
2021-01-11 05:00:00; 1,96163;  34,70148;  29,14365;   0,00000;   0,00000;  52,64418;   1,62274;  99,39813;  -1,32407;   2,66255; 339,10770;-9999,00000
2021-01-11 04:00:00; 2,35091;  34,70864;  29,13671;   0,00000;   0,00000;  52,65172;   1,95709;  95,90408;  -0,92719;   2,67706; 341,52695;-9999,00000
2021-01-11 03:00:00; 2,37051;  34,72628;  29,13503;   0,00000;   0,00000;  52,65155;   1,78434;  94,54037;  -0,68894;   2,68098; 346,92438;-9999,00000
2021-01-11 02:00:00; 2,68248;  34,73255;  29,13881;   0,00000;   0,00000;  52,66987;   2,31555;  94,87937;  -0,67694;   2,68099; 355,21637;-9999,00000
2021-01-11 01:00:00; 3,08618;  34,72477;  29,17421;   0,00000;   0,00000;  52,69202;   2,62460;  95,72382;  -0,71217;   2,69031; 356,06696;-9999,00000
2021-01-11 00:00:00; 3,13437;  34,72765;  29,17834;   0,00000;   0,00000;  52,69684;   2,66402;  96,96416;  -0,76689;   2,70031; 354,63980;-9999,00000
2021-01-08 23:00:00; 0,92229;  35,68757;  29,35380;   0,00000;   0,00000;  53,62789;   0,53951;  99,99799;  -1,64512;   4,11905; 334,18872;-9999,00000
2021-01-09 22:00:00; 0,65878;  35,35327;  29,30788;   0,00000;   0,00000;  53,21434;   0,35644;  99,99799;  -3,01028;   3,58668;  14,09994;-9999,00000
2021-01-09 20:00:00; 0,42902;  35,39195;  29,29462;   0,00000;   0,00000;  53,24945;   0,15370;  99,99799;  -3,10782;   3,74434; 327,64554;-9999,00000
2021-01-09 21:00:00; 0,58582;  35,35883;  29,30358;   0,00000;   0,00000;  53,22557;   0,34284;  99,99799;  -3,19521;   3,65970; 358,01025;-9999,00000
2021-01-09 19:00:00; 0,78890;  35,40015;  29,28360;   0,00000;   0,00000;  53,24961;   0,40087;  99,99799;  -2,54815;   3,82552; 183,34004;-9999,00000
2021-01-09 18:00:00; 0,80224;  35,42179;  29,27641;   0,00000;   0,00000;  53,26717;   0,49357;  99,99799;  -2,15635;   3,89685; 161,25339;-9999,00000
2021-01-09 17:00:00; 0,90786;  35,42723;  29,29584;   0,00000;   0,00000;  53,27756;   0,58694;  99,99799;  -1,71500;   3,96657; 150,20251;-9999,00000
2021-01-09 15:00:00; 0,71404;  35,45372;  29,30990;   0,28127;   0,00000;  53,31513;   0,32236;  95,45764;   0,09619;   4,12281;  54,27182;-9999,00000
2021-01-09 16:00:00; 0,82075;  35,44397;  29,30995;   0,00000;   0,00000;  53,28557;   0,57419;  99,98478;  -0,91881;   4,03630; 134,65329;-9999,00000
2021-01-09 14:00:00; 0,30244;  35,50145;  29,30990;  21,34068;   0,00000;  53,33281;   0,21051;  88,32269;   2,23459;   4,13620; 349,78452;-9999,00000
2021-01-09 13:00:00; 1,50512;  35,54210;  29,30990; 126,26083;   0,00000;  53,33384;   1,09354;  80,07754;   4,25721;   4,02723; 333,81378;-9999,00000
2021-01-09 12:00:00; 1,62925;  35,53168;  29,30990; 267,56973;   0,00000;  53,35460;   1,09548;  73,72100;   5,02444;   3,83445; 334,57544;-9999,00000
2021-01-09 11:00:00; 1,40467;  35,54435;  29,30990; 285,73138;   0,00000;  53,37136;   0,89128;  81,08942;   4,08580;   3,61665; 326,37790;-9999,00000
2021-01-09 10:00:00; 1,04424;  35,53326;  29,31262; 264,70610;   0,00000;  53,38914;   0,67120;  87,54309;   3,01879;   3,44056; 333,03360;-9999,00000
2021-01-09 09:00:00; 0,86757;  35,51248;  29,31281; 300,07852;   0,00000;  53,40839;   0,51752;  94,42216;   1,76100;   3,31556; 326,19354;-9999,00000
2021-01-09 07:00:00; 0,12468;  35,42638;  29,34813;  58,14534;   0,00000;  53,44736;   0,04641;  99,99799;  -2,10200;   3,27662; 357,95600;-9999,00000
2021-01-09 08:00:00; 0,43909;  35,48383;  29,28749; 234,03015;   0,00000;  53,41502;   0,24163;  99,94416;   0,27454;   3,25902; 340,27990;-9999,00000
2021-01-09 05:00:00; 0,00844;  35,45198;  29,35380;   0,00000;   0,00000;  53,50807;   0,00084;  99,99799;  -3,86932;   3,44638; 359,16070;-9999,00000
2021-01-09 06:00:00; 0,21778;  35,45280;  29,35380;   7,11058;   0,00000;  53,47810;   0,03702;  99,99799;  -2,47718;   3,34383; 347,11250;-9999,00000
2021-01-09 04:00:00; 0,00000;  35,49509;  29,35380;   0,00000;   0,00000;  53,54933;   0,00000;  99,99799;  -4,20026;   3,57004;   0,00000;-9999,00000
2021-01-09 03:00:00; 0,18429;  35,55393;  29,35380;   0,07247;   0,00000;  53,56087;   0,04491;  99,99799;  -3,57243;   3,68799; 350,44168;-9999,00000
2021-01-09 02:00:00; 0,34953;  35,59591;  29,35380;   0,17715;   0,00000;  53,59507;   0,13622;  99,99799;  -3,18584;   3,80294; 332,55994;-9999,00000
2021-01-09 00:00:00; 0,50089;  35,65026;  29,35380;   0,00000;   0,00000;  53,62825;   0,20349;  99,99799;  -2,18097;   4,02961; 326,26453;-9999,00000
2021-01-09 01:00:00; 0,15843;  35,62431;  29,35380;   0,00000;   0,00000;  53,59959;   0,04143;  99,99799;  -2,87401;   3,91966; 329,57477;-9999,00000
2021-01-07 23:00:00; 0,07867;  36,19846;  29,30972;   0,00000;   0,00000;  54,07948;   0,02248;  99,99799;  -0,46805;   4,76465;   3,55392;-9999,00000
2021-01-08 22:00:00; 0,78128;  35,71421;  29,35380;   0,00000;   0,00000;  53,62058;   0,49237;  99,99799;  -0,90735;   4,18758; 304,71048;-9999,00000
2021-01-08 20:00:00; 0,97564;  35,77021;  29,35380;   0,00000;   0,00000;  53,67219;   0,65777;  99,99799;  -0,45127;   4,32554; 316,24588;-9999,00000
2021-01-08 21:00:00; 0,81721;  35,74585;  29,35380;   0,00000;   0,00000;  53,65397;   0,52642;  99,99799;  -0,85060;   4,26325; 308,21353;-9999,00000
2021-01-08 19:00:00; 1,43053;  35,78920;  29,35380;   0,00000;   0,00000;  53,69530;   1,23815;  99,99526;  -0,58419;   4,37942; 331,09060;-9999,00000
2021-01-08 18:00:00; 1,55521;  35,80081;  29,35380;   0,00000;   0,00000;  53,72538;   1,23496;  99,79551;  -0,44780;   4,45532; 322,76398;-9999,00000
2021-01-08 17:00:00; 1,47381;  35,81296;  29,35380;   0,00000;   0,00000;  53,73869;   1,06994;  99,95837;  -0,29001;   4,53131; 315,62982;-9999,00000
2021-01-08 16:00:00; 1,81736;  35,84698;  29,35380;   0,00000;   0,00000;  53,76553;   1,58578;  99,20486;  -0,01932;   4,59307; 330,82858;-9999,00000
2021-01-08 15:00:00; 2,05119;  35,89547;  29,35380;   0,90827;   0,00000;  53,76562;   1,79923;  97,45988;   1,19353;   4,62708; 330,71988;-9999,00000
2021-01-08 14:00:00; 2,54446;  35,93700;  29,35380;  22,31918;   0,00000;  53,78855;   2,02859;  95,59875;   1,93241;   4,64118; 351,32816;-9999,00000
2021-01-08 12:00:00; 2,31933;  35,98145;  29,35380;  59,53187;   0,00000;  53,84278;   1,80886;  93,66946;   1,98593;   4,61765; 351,91574;-9999,00000
2021-01-08 13:00:00; 2,19765;  35,96140;  29,35380;  39,10386;   0,00000;  53,79165;   1,79017;  94,68453;   2,03097;   4,63358; 344,34613;-9999,00000
2021-01-08 09:00:00; 1,71936;  36,00912;  29,31093;  80,89233;   0,00000;  53,89493;   1,11924;  96,81693;   1,37398;   4,48771;  65,19003;-9999,00000
2021-01-08 08:00:00; 1,05078;  35,99947;  29,30990;  62,53889;   0,00000;  53,89577;   0,76765;  99,41479;   0,68558;   4,46317;  34,89601;-9999,00000
2021-01-08 10:00:00; 1,53724;  36,00494;  29,34281; 117,97920;   0,00000;  53,87526;   1,04552;  95,24851;   1,90541;   4,52332;  14,00693;-9999,00000
2021-01-08 11:00:00; 2,47886;  35,98651;  29,35380;  79,37027;   0,00000;  53,85217;   1,97471;  94,62586;   1,84492;   4,58159; 354,37830;-9999,00000
