DATE; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Széllökés; Szélirány; Talajhőmérséklet 0 cm; Levegő-hőmérséklet; Szélsebesség; Fagy; Fényegység; Talajnedvesség 90 cm; Levegő-páratartalom; Külső akkufeszültség; Légnyomás; Levélnedvesség; Besugárzás; Napelem töltőfeszültség; Belső akkufeszültség; Csapadék
2021-02-08 15:00:00; 29,22144;  35,10602;  14,67241; 190,43556;   6,53500;   7,30848;  11,06897;-9999,00000;2632,55000;  30,00915;  90,95541;  12,71738; 985,32904;   0,00000;  11,18644;  13,93353;   4,19602;   0,00000
2021-02-08 17:00:00; 31,47851;  36,07613;  20,15517; 266,73532;   6,27966;   6,91864;  15,63793;-9999,00000;1055,65000;  29,47667;  93,22066;  12,64975; 986,62240;   0,33333;   0,00000;   0,00000;   4,19528;   0,00403
2021-02-08 18:00:00; 29,75098;  35,42730;  23,94737; 277,16570;   5,83833;   5,92881;  18,98246;-9999,00000;1025,48330;  29,87201;  91,02984;  12,64190; 988,03390;   1,00000;   0,00000;   0,00000;   4,19583;   0,00403
2021-02-08 13:00:00; 32,14093;  36,24757;  18,47368; 189,40860;   6,70834;   7,51186;  13,82456;-9999,00000;3895,00000;  30,07166;  91,25558;  12,80252; 985,62710;   0,00000;  38,89830;  16,92144;   4,19635;   0,01210
2021-02-08 14:00:00; 30,68281;  35,57606;  17,84483; 181,02606;   6,75255;   7,50678;  13,06897;-9999,00000;3895,00000;  30,53047;  90,44933;  12,83997; 985,24210;   0,00000;  60,25000;  16,92824;   4,19595;   0,00403
2021-02-08 09:00:00; 31,04384;  35,96318;  20,03448; 183,69750;   6,08983;   7,18475;  14,89655;-9999,00000;3895,00000;  31,93131;  89,60286;  12,75025; 987,37120;   0,00000;  72,62712;  16,93135;   4,19658;   0,01231
2021-02-08 10:00:00; 29,63401;  35,48085;  22,51724; 173,57562;   6,39000;   7,35424;  17,13793;-9999,00000;3895,00000;  30,88747;  89,84168;  12,97590; 986,74760;   0,00000; 124,91666;  16,94136;   4,19637;   0,00403
2021-02-08 11:00:00; 30,62764;  35,81795;  24,17241; 171,82990;   6,60678;   7,55085;  18,50000;-9999,00000;3895,00000;  29,72880;  89,42068;  12,91975; 986,28156;   0,00000;  68,72881;  16,92497;   4,19673;   0,00807
2021-02-08 12:00:00; 31,10839;  35,77042;  19,65517; 168,69649;   6,67288;   7,55690;  14,75862;-9999,00000;3895,00000;  30,13776;  90,31430;  12,89618; 985,75690;   0,00000;  75,40984;  16,92805;   4,19613;   0,00403
2021-02-08 21:00:00; 28,56299;  34,73283;  24,24561; 250,70807;   3,56102;   2,12542;  19,40351;-9999,00000;1219,08340;  29,09949;  89,02967;  12,61135; 992,43730;   1,00000;   0,00000;   0,00000;   4,19605;   0,00000
2021-02-07 23:00:00; 26,06399;  29,36624;  22,46552; 173,41522;   5,40333;   7,43898;  17,01724;-9999,00000;1361,10000;  25,94902;  78,10662;  12,74993; 990,44220;   0,00000;   0,00000;   0,00000;   4,19773;   0,00000
2021-02-08 22:00:00; 28,54887;  34,63198;  18,56897; 229,10406;   2,85593;   1,38983;  14,98276;-9999,00000;1551,86670;  28,92606;  89,75710;  12,60228; 993,25244;   1,01667;   0,00000;   0,00000;   4,19675;   0,00000
2021-02-08 08:00:00; 33,26746;  36,38725;  18,32759; 178,51207;   5,70500;   6,80000;  13,65517;-9999,00000;3895,00000;  30,79226;  90,16576;  12,66198; 987,42554;   0,00000;  37,03390;  16,92747;   4,19688;   0,02824
2021-02-08 07:00:00; 29,17212;  35,30236;  19,19298; 176,65102;   5,39491;   6,49492;  14,82456;-9999,00000;3895,00000;  25,98735;  89,00390;  12,63946; 987,50160;   0,00000;  12,41667;  16,13947;   4,19707;   0,04841
2021-02-08 06:00:00; 25,84385;  31,03778;  20,77586; 174,10829;   5,29322;   6,37627;  15,44828;-9999,00000;2480,75000;  25,92119;  87,25424;  12,64907; 987,33057;   0,00000;   4,66102;  14,30468;   4,19653;   0,03631
2021-02-08 05:00:00; 26,00148;  29,81845;  22,51724; 178,09752;   5,34833;   6,86102;  17,31035;-9999,00000;1559,61670;  25,97323;  81,82220;  12,65282; 987,55426;   0,00000;   0,00000;   3,32148;   4,19637;   0,01210
2021-02-08 04:00:00; 26,06399;  29,52106;  21,58621; 167,59390;   5,40000;   7,41186;  16,34483;-9999,00000;1063,70000;  25,94498;  79,20494;  12,66141; 987,61005;   0,00000;   0,00000;   0,00000;   4,19730;   0,00000
2021-02-08 03:00:00; 26,06399;  29,59236;  13,43103; 140,28717;   5,40508;   7,07119;  10,51724;-9999,00000; 876,86664;  25,96112;  81,85304;  12,67148; 987,53406;   0,00000;   0,00000;   0,00000;   4,19698;   0,00000
2021-02-08 00:00:00; 25,85223;  30,27336;  20,53448; 168,19135;   5,40000;   6,75932;  16,18965;-9999,00000;1556,50000;  26,02432;  84,77830;  12,72083; 990,07960;   0,00000;   0,00000;   0,00000;   4,19658;   0,02824
2021-02-08 01:00:00; 25,77355;  30,06966;  21,07017; 149,34909;   5,40000;   7,02241;  16,71930;-9999,00000;1372,86670;  25,96919;  83,40224;  12,69876; 989,06036;   0,00000;   0,00000;   0,00000;   4,19813;   0,00000
2021-02-08 02:00:00; 26,02433;  29,65979;  19,50000; 157,78929;   5,51667;   7,65593;  15,31034;-9999,00000;1099,01670;  26,06399;  78,73813;  12,68302; 988,35930;   0,00000;   0,00000;   0,00000;   4,19715;   0,00000
2021-02-05 22:00:00; 26,30200;  29,57054;   3,43103;  42,12676;   5,13729;   5,59322;   2,39655;-9999,00000;1475,26670;  26,18298;  95,50137;  12,78947;1006,45450;   0,72881;   0,00000;   0,00000;   4,19078;   0,00000
2021-02-05 21:00:00; 26,30200;  29,61383;   6,91379;  55,97422;   5,51833;   6,19138;   5,29310;-9999,00000;1278,76670;  26,18298;  95,16808;  12,80428;1006,72076;   0,00000;   0,00000;   0,00000;   4,19922;   0,00000
2021-02-05 20:00:00; 26,30200;  29,63401;   8,77193;  21,97490;   5,77797;   6,66334;   6,87719;-9999,00000;1005,80000;  26,18298;  95,00652;  12,81198;1007,12150;   0,00000;   0,00000;   0,00000;   4,19938;   0,00000
2021-02-05 18:00:00; 26,30200;  29,63401;   8,94828;  42,30993;   5,82833;   7,01356;   6,94828;-9999,00000; 711,20000;  26,20114;  93,74646;  12,83260;1007,14594;   0,00000;   0,00000;   0,00000;   4,19920;   0,00000
2021-02-05 17:00:00; 26,30200;  29,63401;   6,50000;  45,76619;   5,88474;   7,14746;   4,94828;-9999,00000;1195,86670;  26,26973;  93,05524;  12,84207;1007,36580;   0,00000;   0,00000;   0,00000;   4,19945;   0,00000
2021-02-05 19:00:00; 26,30200;  29,63401;   7,63793;  56,57845;   5,82373;   6,89138;   5,81034;-9999,00000;1183,41660;  26,18497;  94,47259;  12,82610;1007,03270;   0,00000;   0,00000;   0,00000;   4,19933;   0,00000
2021-02-05 16:00:00; 26,31208;  29,64789;   4,34483;  87,42277;   5,91666;   7,42542;   3,18966;-9999,00000;1360,05000;  26,30200;  92,11304;  12,85000;1007,39636;   0,00000;   0,00000;   0,58545;   4,19927;   0,00000
2021-02-05 15:00:00; 26,41698;  29,68756;   4,38596;  39,40949;   6,06271;   7,58136;   3,12281;-9999,00000;2185,98340;  26,30200;  92,06153;  12,86375;1007,39795;   0,00000;   3,72881;  12,79019;   4,20042;   0,00000
2021-02-05 14:00:00; 26,42101;  29,69452;   4,12069; 106,98762;   6,10000;   7,98135;   2,87931;-9999,00000;3803,61670;  26,30200;  89,73272;  12,87293;1007,27490;   0,00000;  17,41667;  16,24668;   4,19933;   0,00000
2021-02-05 13:00:00; 26,42101;  29,68756;   4,88136; 143,11938;   6,10000;   7,95763;   3,30508;-9999,00000;3895,00000;  26,30200;  88,99610;  12,91074;1007,55260;   0,00000;  30,58333;  16,92059;   4,19969;   0,00000
2021-02-05 12:00:00; 26,42101;  29,73889;  10,31579; 145,61765;   6,07966;   7,76271;   8,19298;-9999,00000;3895,00000;  26,30200;  87,58711;  13,01147;1007,73350;   0,00000;  51,61017;  16,92404;   4,20029;   0,00000
2021-02-05 11:00:00; 26,38067;  29,75302;  11,63793; 137,97514;   5,87966;   7,41724;   9,24138;-9999,00000;3895,00000;  26,30200;  87,04449;  13,09677;1008,28265;   0,00000;  68,50000;  16,93357;   4,20028;   0,00000
2021-02-05 10:00:00; 26,30200;  29,79664;  13,27586; 138,93744;   5,62833;   7,00000;  10,43103;-9999,00000;3895,00000;  26,30200;  87,48697;  13,17422;1008,96330;   0,00000; 103,64407;  16,93904;   4,20020;   0,00000
2021-02-05 06:00:00; 26,42101;  29,51501;  10,70176; 141,42624;   3,92203;   4,49153;   8,47368;-9999,00000;3862,61000;  26,30200;  88,44154;  12,87600;1009,39996;   0,00000;  29,83333;  16,48470;   4,19147;   0,00000
2021-02-05 07:00:00; 26,42101;  29,51699;   5,62712; 111,48186;   4,31500;   5,35085;   4,15254;-9999,00000;3895,00000;  26,30200;  87,07238;  12,91982;1009,84924;   0,00000;  44,91525;  16,93496;   4,20085;   0,00000
2021-02-05 08:00:00; 26,42101;  29,55535;   7,49123;  98,03974;   4,67966;   5,96610;   5,66667;-9999,00000;3895,00000;  26,30200;  87,40897;  12,97343;1009,72870;   0,00000;  55,16949;  16,93547;   4,20017;   0,00403
2021-02-05 05:00:00; 26,42101;  29,50311;   7,31579; 128,94637;   3,82373;   4,11865;   5,78947;-9999,00000;1626,61670;  26,30200;  87,73458;  12,86230;1009,67770;   0,00000;   0,25424;   4,41858;   4,20155;   0,00000
2021-02-05 04:00:00; 26,42101;  29,42827;   5,81034; 147,47768;   3,73333;   3,94237;   4,34483;-9999,00000;1377,46670;  26,30200;  87,64456;  12,86662;1009,48760;   0,00000;   0,00000;   0,00000;   4,20200;   0,00000
2021-02-05 03:00:00; 26,47143;  29,41818;   3,05172; 169,16380;   3,47759;   3,23104;   1,87931;-9999,00000;1073,06670;  26,30200;  88,07415;  12,87238;1009,47970;   0,00000;   0,00000;   0,00000;   4,20132;   0,00000
2021-02-04 23:00:00; 26,54001;  29,51501;   8,70176; 217,14894;   3,65932;   3,90000;   7,14035;-9999,00000; 938,40000;  26,30200;  82,87294;  12,89806;1009,89460;   0,00000;   0,00000;   0,00000;   4,20188;   0,00000
2021-02-05 09:00:00; 26,35646;  29,73685;   9,89655; 132,06897;   5,13051;   6,47069;   7,79310;-9999,00000;3895,00000;  26,30200;  88,49000;  13,03263;1009,54180;   0,00000;  75,58334;  16,93877;   4,20003;   0,00403
2021-02-05 00:00:00; 26,54001;  29,51097;   7,70690; 233,61882;   3,61865;   3,75763;   6,36207;-9999,00000;1361,63330;  26,30200;  83,90762;  12,89089;1010,07446;   0,00000;   0,00000;   0,00000;   4,20127;   0,00000
2021-02-05 01:00:00; 26,54001;  29,51501;   3,65517; 252,51770;   3,44915;   2,97797;   2,62069;-9999,00000;1063,23330;  26,30200;  86,03340;  12,88417;1009,98660;   0,00000;   0,00000;   0,00000;   4,20210;   0,00000
2021-02-05 02:00:00; 26,54001;  29,48922;   4,24561; 210,56938;   3,45166;   3,31695;   3,10526;-9999,00000;1189,58340;  26,30200;  84,91965;  12,87495;1009,68120;   0,00000;   0,00000;   0,00000;   4,20180;   0,00000
2021-02-03 21:00:00; 26,65898;  30,01115;  22,50877; 187,55383;   6,41356;   9,37966;  17,08772;-9999,00000; 716,43335;  26,54001;  78,73355;  12,91570;1000,87600;   0,00000;   0,00000;   0,00000;   4,20422;   0,00000
2021-02-03 20:00:00; 26,65898;  30,04651;  22,58621; 178,01994;   6,46101;   9,45763;  17,17241;-9999,00000;1428,33340;  26,54001;  79,11356;  12,92523;1001,03595;   0,00000;   0,00000;   0,00000;   4,20465;   0,00000
2021-02-03 22:00:00; 26,65898;  29,99098;  25,11865; 189,69965;   6,40000;   9,23729;  19,72881;-9999,00000;1350,43330;  26,54001;  79,32000;  12,90520;1000,86597;   0,00000;   0,00000;   0,00000;   4,20447;   0,00000
2021-02-03 19:00:00; 26,65898;  30,10800;  24,67241; 165,95442;   6,64501;   9,65423;  19,75862;-9999,00000; 948,31665;  26,54001;  80,94305;  12,93595;1001,20337;   0,00000;   0,00000;   0,00000;   4,20442;   0,00000
2021-02-03 18:00:00; 26,65898;  30,11990;  22,20690; 163,62392;   6,39492;   9,02373;  18,01724;-9999,00000;1185,33340;  26,54001;  88,52967;  12,95165;1001,73035;   0,00000;   0,00000;   0,00000;   4,20497;   0,00000
2021-02-03 17:00:00; 26,65898;  30,14428;  18,66667; 158,86423;   6,08500;   8,26271;  15,28070;-9999,00000;1298,43330;  26,54001;  90,89727;  12,97010;1002,21155;   0,00000;   0,00000;   0,00000;   4,20522;   0,00000
2021-02-03 15:00:00; 26,77799;  30,23099;  14,67241; 162,83487;   6,62712;   9,31864;  11,62069;-9999,00000;3256,96660;  26,65898;  88,28848;  13,06998;1002,98670;   0,00000;  11,77966;  15,49927;   4,20547;   0,00000
2021-02-03 16:00:00; 26,69666;  30,20883;  17,37931; 161,04596;   6,40169;   8,76949;  14,15517;-9999,00000;1225,13330;  26,59245;  89,53204;  12,99756;1002,67450;   0,00000;   0,00000;   1,74683;   4,20553;   0,00000
2021-02-03 14:00:00; 26,77799;  30,27661;  14,72414; 167,51123;   6,90833;   9,67288;  11,37931;-9999,00000;3895,00000;  26,65898;  86,30356;  13,18960;1003,49810;   0,00000;  64,66102;  16,92887;   4,20517;   0,00000
2021-02-03 11:00:00; 26,77799;  30,24289;  18,22414; 184,62686;   6,98136;   9,59830;  13,74138;-9999,00000;3895,00000;  26,65898;  84,28577;  13,56260;1005,00006;   0,00000; 307,33334;  21,42936;   4,20618;   0,00000
2021-02-03 12:00:00; 26,77799;  30,26867;  18,91379; 199,38763;   7,25333;  10,10678;  14,93103;-9999,00000;3895,00000;  26,65898;  82,57509;  13,51290;1004,55280;   0,00000; 180,16667;  19,10307;   4,20597;   0,00000
2021-02-03 13:00:00; 26,77799;  30,27741;  16,31035; 187,63403;   7,02034;   9,68644;  12,08621;-9999,00000;3895,00000;  26,65898;  84,95696;  13,22035;1004,13385;   0,00000;  80,66666;  16,93082;   4,20563;   0,00000
2021-02-02 23:00:00; 26,72668;  30,25523;  14,31034; 169,77621;   1,90000;   2,24655;  10,65517;-9999,00000;1261,32200;  26,79850;  97,62466;  12,65771;1005,77936;   1,01695;   0,00000;   0,00000;   4,20209;   0,00000
2021-02-03 00:00:00; 26,65898;  30,41545;  13,89655; 169,41782;   1,98983;   2,49492;  10,46552;-9999,00000;1010,70490;  26,68079;  97,76083;  12,65095;1005,76086;   1,00000;   0,00000;   0,00000;   4,20169;   0,00000
2021-02-03 01:00:00; 26,68520;  30,57589;  17,26316; 162,52650;   2,19000;   2,85254;  13,91228;-9999,00000;1025,18330;  26,65898;  97,87509;  12,65098;1005,19830;   1,00000;   0,00000;   0,00000;   4,20128;   0,00000
2021-02-03 02:00:00; 26,77799;  30,74533;  18,65517; 162,21854;   2,34237;   3,04655;  14,79310;-9999,00000; 959,81665;  26,59446;  97,95776;  12,64797;1004,78950;   1,00000;   0,00000;   0,00000;   4,20195;   0,00000
2021-02-03 03:00:00; 26,77799;  30,74331;  18,43103; 173,35002;   2,40000;   3,07458;  13,68966;-9999,00000;1590,06670;  26,55009;  98,01390;  12,64695;1004,95750;   1,00000;   0,00000;   0,00000;   4,20110;   0,00000
2021-02-03 04:00:00; 26,77799;  30,71507;  18,50877; 184,63617;   2,40678;   3,01865;  13,94737;-9999,00000;1673,96670;  26,52414;  98,05356;  12,64467;1004,92500;   1,01695;   0,00000;   0,00000;   4,20123;   0,00000
2021-02-03 05:00:00; 26,70658;  30,61176;  24,10345; 186,24359;   2,44915;   3,01356;  18,22414;-9999,00000;1038,80000;  26,49966;  98,09814;  12,64084;1004,83040;   1,00000;   0,00000;   3,84625;   4,20102;   0,00000
2021-02-03 06:00:00; 26,65292;  30,59001;  22,85965; 188,49812;   2,51186;   3,02931;  17,26316;-9999,00000;3006,94920;  26,42101;  98,14481;  12,64985;1005,21890;   1,00000;  17,58333;  15,73156;   4,20129;   0,00000
2021-02-03 07:00:00; 26,54001;  30,54038;  20,06897; 187,66864;   2,80833;   3,33559;  15,25862;-9999,00000;3895,00000;  26,42101;  98,16795;  12,84483;1005,54560;   1,00000;  81,35593;  16,94997;   4,20090;   0,00000
2021-02-03 08:00:00; 26,46409;  30,39238;  19,50877; 190,93901;   3,61379;   4,50000;  15,01754;-9999,00000;3895,00000;  26,42101;  98,14236;  13,57454;1005,77985;   1,00000; 195,08475;  19,88747;   4,21020;   0,00000
2021-02-03 09:00:00; 26,53602;  30,17857;  23,24138; 191,83849;   4,63167;   5,95424;  18,17241;-9999,00000;3895,00000;  26,58637;  96,41778;  13,56757;1005,68470;   1,00000; 221,83333;  19,68138;   4,20726;   0,00403
2021-02-03 10:00:00; 26,72046;  30,21314;  23,58621; 196,15794;   5,91333;   8,20508;  18,77586;-9999,00000;3895,00000;  26,65898;  86,50188;  13,57907;1005,39320;   0,36667; 333,30508;  21,43811;   4,23698;   0,00000
2021-02-03 23:00:00; 26,65898;  29,99098;  24,24138; 196,51479;   6,37796;   9,04576;  19,37931;-9999,00000;1462,85000;  26,54001;  81,68781;  12,89238;1000,65283;   0,00000;   0,00000;   0,00000;   4,20373;   0,00000
2021-02-04 22:00:00; 26,54001;  29,51699;   7,17241; 220,26826;   3,78983;   3,66949;   5,82759;-9999,00000;1564,31670;  26,30200;  82,88288;  12,90453;1009,95404;   0,00000;   0,00000;   0,00000;   4,20220;   0,00000
2021-02-04 21:00:00; 26,54001;  29,55535;   5,89474; 192,93741;   3,99152;   3,24310;   4,63158;-9999,00000;1179,95000;  26,30200;  84,79758;  12,92958;1009,86380;   0,00000;   0,00000;   0,00000;   4,20167;   0,00000
2021-02-04 20:00:00; 26,54001;  29,59569;   8,00000; 191,70525;   4,38167;   3,92034;   6,60345;-9999,00000;1043,23330;  26,30200;  83,98728;  12,93654;1009,89150;   0,00000;   0,00000;   0,00000;   4,20258;   0,00000
2021-02-04 19:00:00; 26,63277;  29,63401;   5,87931; 233,58244;   5,04915;   5,12881;   4,53448;-9999,00000;1369,15000;  26,38530;  80,09511;  12,95718;1009,34595;   0,00000;   0,00000;   0,00000;   4,20080;   0,00000
2021-02-04 18:00:00; 26,65898;  29,65821;   6,68966; 270,64523;   5,71356;   6,56949;   5,06897;-9999,00000;1356,43330;  26,42101;  76,03626;  12,98363;1008,95620;   0,00000;   0,00000;   0,00000;   4,20168;   0,00000
2021-02-04 17:00:00; 26,65898;  29,73120;   5,73684; 295,16144;   6,46949;   7,58983;   4,26316;-9999,00000;1582,83340;  26,42101;  74,02930;  13,01637;1008,60520;   0,00000;   0,00000;   0,00000;   4,20135;   0,00000
2021-02-04 16:00:00; 26,65898;  29,81353;  14,77586; 294,70920;   7,33167;   9,35172;  11,17241;-9999,00000;1069,56670;  26,42101;  68,73464;  13,06400;1007,87415;   0,00000;   0,00000;   2,30232;   4,20137;   0,00000
2021-02-04 15:00:00; 26,65898;  29,89380;  21,46552; 307,47305;   8,40169;  11,29167;  16,39655;-9999,00000;3595,60000;  26,42101;  64,52065;  13,34810;1006,86820;   0,00000;  39,00000;  18,14403;   4,20123;   0,00000
2021-02-04 14:00:00; 26,65898;  29,96322;  24,18965; 300,18910;   9,34166;  12,96441;  18,98276;-9999,00000;3895,00000;  26,42101;  61,23473;  13,53678;1006,00653;   0,00000; 165,84746;  21,73868;   4,20292;   0,00000
2021-02-04 13:00:00; 26,65898;  29,99693;  29,37288; 299,96255;   9,76333;  13,66948;  22,69492;-9999,00000;3895,00000;  26,42101;  59,95898;  13,52774;1005,47790;   0,00000; 239,50000;  21,93417;   4,20172;   0,00000
2021-02-04 12:00:00; 26,65898;  30,05754;  37,08621; 290,23820;   9,89491;  13,87966;  29,65517;-9999,00000;3895,00000;  26,42101;  59,93271;  13,45627;1004,75610;   0,00000; 375,08334;  21,70990;   4,20190;   0,00000
2021-02-04 11:00:00; 26,65898;  30,15760;  37,65517; 284,95900;  10,03167;  14,05254;  30,10345;-9999,00000;3895,00000;  26,42101;  61,62356;  13,50077;1004,41016;   0,00000; 460,59323;  22,18731;   4,20198;   0,00000
2021-02-04 10:00:00; 26,65898;  30,23892;  27,48276; 280,47058;  10,08333;  13,76833;  21,75862;-9999,00000;3895,00000;  26,42300;  73,74217;  13,49228;1004,52680;   0,00000; 435,08197;  21,98400;   4,20180;   0,00000
2021-02-04 09:00:00; 26,65898;  30,22107;  23,72414; 269,86798;   9,23500;  12,78814;  18,65517;-9999,00000;3895,00000;  26,46464;  80,72542;  13,49947;1004,11370;   0,00000; 407,54236;  21,75016;   4,20218;   0,00000
2021-02-04 08:00:00; 26,65898;  30,17148;  22,44068; 235,99213;   7,99833;  10,86102;  18,35593;-9999,00000;3895,00000;  26,47853;  85,60323;  13,52404;1003,13040;   0,00000; 266,16666;  21,36300;   4,20260;   0,00000
2021-02-04 07:00:00; 26,65898;  30,11200;  24,91228; 214,16982;   6,94576;   9,31356;  19,92983;-9999,00000;3895,00000;  26,52387;  87,79510;  13,15100;1002,73065;   0,00000; 111,33334;  18,22927;   4,20275;   0,00000
2021-02-04 06:00:00; 26,65898;  30,15561;  19,84483; 204,99286;   6,64577;   8,86271;  16,00000;-9999,00000;3466,90160;  26,54001;  91,01408;  12,81536;1002,42550;   0,00000;  19,91525;  15,98868;   4,20298;   0,00000
2021-02-04 05:00:00; 26,59443;  30,17050;  19,84483; 216,37741;   6,64577;   8,95085;  16,24138;-9999,00000;1071,88130;  26,54001;  90,54475;  12,81493;1002,05426;   0,00000;   0,50000;   4,83515;   4,19207;   0,00000
2021-02-04 04:00:00; 26,64907;  30,05536;  17,13793; 223,43188;   6,42500;   9,20170;  13,70690;-9999,00000; 557,21670;  26,54001;  86,17001;  12,83300;1002,11035;   0,00000;   0,00000;   0,00000;   4,20407;   0,00807
2021-02-04 03:00:00; 26,65898;  29,99098;  16,75862; 223,27878;   6,29491;   8,93051;  13,48276;-9999,00000;1257,66660;  26,53803;  85,99646;  12,84582;1001,79000;   0,00000;   0,00000;   0,00000;   4,20350;   0,00000
2021-02-04 02:00:00; 26,65898;  29,99098;  13,01754; 225,49052;   6,19334;   8,70000;  10,54386;-9999,00000;1374,93330;  26,54001;  85,16135;  12,86072;1001,50340;   0,00000;   0,00000;   0,00000;   4,20408;   0,00000
2021-02-04 01:00:00; 26,65898;  29,99098;  17,12069; 233,60690;   6,30000;   8,97288;  13,84483;-9999,00000;1084,58340;  26,54001;  82,81171;  12,87272;1001,27155;   0,00000;   0,00000;   0,00000;   4,20390;   0,00000
2021-02-04 00:00:00; 26,65898;  29,99098;  22,65517; 207,07762;   6,18000;   8,89661;  18,17241;-9999,00000;1148,41660;  26,54001;  82,23422;  12,88199;1000,70880;   0,00000;   0,00000;   0,00000;   4,20440;   0,00000
2021-02-02 15:00:00; 27,01599;  31,82642;  13,10345; 170,92072;   1,36949;   0,95593;   9,91379;-9999,00000;2385,86670;  26,89698;  95,78189;  12,72845;1005,75433;   0,00000;   4,58333;  12,83310;   4,20243;   0,00000
2021-02-02 16:00:00; 27,01599;  31,35751;  13,03509; 184,16556;   1,37797;   1,24483;   9,75439;-9999,00000; 758,06665;  26,89698;  95,61811;  12,69618;1006,33790;   0,08333;   0,00000;   0,35123;   4,20245;   0,00000
2021-02-02 17:00:00; 27,01599;  31,03123;  10,12281; 180,60825;   1,43276;   1,60339;   7,36842;-9999,00000;1227,83060;  26,89698;  95,45899;  12,68069;1006,46436;   1,00000;   0,00000;   0,00000;   4,20195;   0,00000
2021-02-02 18:00:00; 27,01599;  30,38967;  11,72414; 178,19585;   1,60500;   2,06780;   8,60345;-9999,00000;1087,14760;  26,89698;  94,70323;  12,67423;1006,41364;   0,96667;   0,00000;   0,00000;   4,20274;   0,00000
2021-02-02 19:00:00; 27,01599;  30,30969;  13,00000; 180,15517;   1,71525;   2,10000;   9,75862;-9999,00000;1224,20000;  26,89698;  95,03442;  12,66987;1006,24774;   0,00000;   0,00000;   0,00000;   4,20233;   0,00000
2021-02-02 20:00:00; 26,97363;  30,23304;  13,78947; 176,44206;   1,80000;   2,08793;  10,26316;-9999,00000;1134,36670;  26,89698;  96,10688;  12,66565;1006,25690;   0,83051;   0,00000;   0,00000;   4,20203;   0,00000
2021-02-02 21:00:00; 26,89698;  30,22900;  15,01754; 179,79045;   1,80000;   2,11017;  11,21053;-9999,00000; 776,91670;  26,89698;  96,89795;  12,66160;1006,19666;   1,00000;   0,00000;   0,00000;   4,20127;   0,00000
2021-02-02 08:00:00; 26,96046;  32,47016;   9,39655; 246,54976;   0,94915;   0,44576;   7,15517;-9999,00000;3895,00000;  26,90505;  97,89880;  12,73338;1004,87780;   0,00000;  43,41667;  16,95115;   4,20262;   0,00403
2021-02-02 09:00:00; 26,89698;  32,37501;  10,63158; 217,45128;   1,08136;   0,36102;   8,17544;-9999,00000;3895,00000;  26,86875;  97,90626;  12,85720;1005,44214;   0,00000;  75,08475;  16,95619;   4,20238;   0,00807
2021-02-02 10:00:00; 26,90505;  32,18545;  12,60345; 184,30182;   1,42712;   0,75517;   9,17241;-9999,00000;3895,00000;  26,89698;  97,56862;  13,15807;1005,19290;   0,00000; 120,00000;  16,96332;   4,20332;   0,01210
2021-02-02 11:00:00; 27,01599;  32,02195;  13,63158; 196,24860;   1,73500;   1,08966;  10,22807;-9999,00000;3895,00000;  26,89698;  94,64983;  13,22702;1005,43634;   0,00000; 104,08334;  16,95920;   4,18742;   0,01231
2021-02-02 22:00:00; 26,84938;  30,22900;  16,75862; 167,77820;   1,85593;   2,24068;  12,91379;-9999,00000;1101,11670;  26,89500;  97,35948;  12,65983;1005,89484;   1,00000;   0,00000;   0,00000;   4,20168;   0,00000
2021-02-02 12:00:00; 27,01599;  32,01401;  12,37931; 254,99281;   1,67288;   0,92373;   9,58621;-9999,00000;3895,00000;  26,91135;  95,13187;  13,00598;1006,22217;   0,00000;  49,91525;  16,94972;   4,20242;   0,00000
2021-02-02 13:00:00; 27,07046;  32,01401;   8,22807; 221,22046;   1,57797;   0,63220;   5,92982;-9999,00000;3895,00000;  26,92724;  95,46458;  12,90045;1006,02234;   0,00000;  43,89830;  16,94764;   4,20335;   0,00000
2021-02-01 23:00:00; 27,25400;  32,60901;   3,24138; 280,76245;   0,60169;   0,35172;   2,05172;-9999,00000;1203,15000;  26,96640;  97,31259;  12,74202; 999,66390;   0,00000;   0,00000;   0,00000;   4,20457;   0,00410
2021-02-02 00:00:00; 27,25400;  32,58520;   2,73684; 323,79214;   0,66949;   0,30000;   1,49123;-9999,00000; 813,21670;  26,89698;  97,41119;  12,73353;1000,00670;   0,00000;   0,00000;   0,00000;   4,20322;   0,00000
2021-02-02 01:00:00; 27,14912;  32,59690;   3,38596; 356,24286;   0,69153;   0,31525;   2,21053;-9999,00000;1283,65000;  26,89698;  97,50170;  12,72602;1000,12040;   0,00000;   0,00000;   0,00000;   4,20415;   0,00000
2021-02-02 02:00:00; 27,13501;  32,50814;   1,75862;   4,45359;   0,70847;   0,27458;   0,96552;-9999,00000;1420,01670;  26,89698;  97,58207;  12,71461;1000,79517;   0,00000;   0,00000;   0,00000;   4,20305;   0,00000
2021-02-02 03:00:00; 27,13501;  32,50209;   0,00000;   4,22310;   0,79830;   0,28103;   0,00000;-9999,00000;1299,11670;  26,86326;  97,65775;  12,70828;1001,15356;   0,00000;   0,00000;   0,00000;   4,19552;   0,00403
2021-02-02 04:00:00; 27,02625;  32,48999;   0,00000;   4,22310;   0,80000;   0,30172;   0,00000;-9999,00000;1165,00000;  26,78004;  97,72224;  12,70365;1001,62050;   0,20000;   0,00000;   0,00000;   4,20363;   0,00000
